Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,day,month,Total_power_use
1.81,0.068,238.69,7.6,0,0,18,22,1,18
1.902,0.0,236.8,8.0,0,2,17,5,2,19
0.262,0.048,240.32,1.2,0,0,0,4,11,0
1.65,0.202,241.4,6.8,0,1,18,1,5,19
2.594,0.188,241.51,10.8,0,0,18,19,2,18
0.286,0.252,241.19,1.6,0,1,0,23,6,1
1.49,0.196,239.06,6.2,0,2,18,7,3,20
0.31,0.106,245.39,1.4,0,0,0,22,1,0
4.02,0.308,238.59,17.0,0,0,17,24,11,17
0.364,0.0,240.27,1.4,0,0,0,19,9,0
0.354,0.166,240.33,1.6,0,0,1,6,9,1
0.998,0.352,240.22,4.4,0,2,1,29,5,3
0.23,0.112,242.95,1.0,0,1,1,15,6,2
1.38,0.094,240.15,5.6,0,0,18,13,2,18
0.416,0.068,242.85,1.8,0,0,0,6,10,0
0.316,0.1,237.84,1.4,0,0,0,29,2,0
2.354,0.0,243.02,9.6,0,0,18,6,12,18
0.412,0.054,237.78,2.0,0,0,0,20,5,0
0.572,0.224,244.24,2.6,1,1,1,2,5,3
1.164,0.154,242.88,6.4,1,9,0,23,6,10
1.454,0.0,239.91,6.0,0,0,18,15,5,18
0.324,0.112,241.6,1.4,0,0,0,25,2,0
1.544,0.062,244.27,6.2,0,1,18,24,3,19
9.21,0.258,233.91,39.6,67,30,18,12,4,115
0.296,0.096,243.51,1.2,0,0,0,4,12,0
1.788,0.064,239.89,7.4,0,0,0,14,1,0
0.598,0.0,239.91,2.4,0,0,0,15,1,0
0.324,0.112,248.17,1.4,0,1,0,23,12,1
0.45,0.106,244.13,1.8,0,0,0,16,2,0
0.25,0.27,240.16,1.4,0,2,1,10,8,3
1.384,0.116,238.22,5.8,0,0,18,2,2,18
0.278,0.256,240.35,1.4,0,2,0,18,6,2
1.376,0.0,238.66,5.6,0,0,18,13,9,18
0.304,0.254,240.36,1.6,0,2,1,24,7,3
1.386,0.0,244.88,5.6,0,0,19,31,12,19
0.996,0.076,240.36,4.0,0,0,1,7,5,1
3.774,0.29,237.07,16.0,0,1,17,17,1,18
0.328,0.0,237.47,1.4,0,0,0,26,12,0
0.228,0.0,240.75,1.0,0,0,0,7,4,0
0.232,0.124,239.35,1.0,0,0,0,23,6,0
1.44,0.078,243.48,5.8,0,0,19,31,1,19
0.232,0.0,246.71,1.0,0,0,0,24,3,0
0.494,0.2,244.97,2.2,0,0,0,22,1,0
0.292,0.06,243.61,1.4,0,0,1,7,9,1
1.442,0.202,242.59,6.0,0,0,19,26,8,19
3.53,0.202,238.0,16.0,0,1,18,21,2,19
0.32,0.068,242.21,1.4,0,0,0,6,4,0
0.282,0.0,247.73,1.2,0,0,0,19,11,0
1.354,0.0,244.12,5.4,0,1,0,23,2,1
1.692,0.396,240.63,7.2,1,0,19,22,4,20
1.66,0.318,245.23,6.8,0,0,0,4,1,0
0.394,0.158,243.23,1.6,0,1,1,29,9,2
1.274,0.076,240.44,5.2,0,0,18,26,11,18
1.88,0.102,241.71,7.8,0,0,19,30,8,19
0.254,0.094,239.49,1.2,0,0,0,10,9,0
0.232,0.098,240.52,1.0,0,0,0,18,4,0
2.328,0.258,241.5,9.6,0,4,19,13,5,23
1.758,0.204,239.08,7.4,0,2,19,1,7,21
0.32,0.046,246.31,1.4,0,0,0,20,5,0
1.48,0.18,239.16,6.2,0,1,18,23,5,19
1.544,0.204,242.54,6.4,0,1,18,27,4,19
0.362,0.0,241.31,1.6,0,0,0,1,10,0
1.264,0.14,241.79,5.2,0,0,12,22,7,12
0.396,0.078,241.94,1.8,0,0,1,1,9,1
0.298,0.194,234.33,1.4,0,0,0,21,7,0
2.686,0.09,238.42,11.2,0,1,17,15,12,18
1.412,0.054,243.9,5.8,0,0,18,20,12,18
1.48,0.204,240.85,6.2,0,1,18,19,9,19
0.542,0.146,243.6,2.2,0,0,0,12,6,0
1.462,0.15,242.72,6.0,0,0,19,7,9,19
1.316,0.0,238.98,5.4,0,0,17,15,3,17
0.292,0.0,239.1,1.2,0,0,0,20,2,0
0.306,0.22,240.21,1.4,0,0,1,25,6,1
0.216,0.094,245.31,1.0,0,0,1,18,7,1
0.318,0.09,242.51,1.4,0,0,0,5,4,0
0.328,0.114,245.1,1.4,0,0,0,20,3,0
0.37,0.262,242.45,1.8,0,1,0,15,7,1
0.37,0.056,243.83,1.6,0,0,1,21,7,1
0.234,0.086,241.15,1.0,0,1,1,15,7,2
0.21,0.0,236.23,1.0,0,0,0,4,6,0
0.462,0.0,241.83,2.0,0,0,1,2,3,1
2.332,0.064,242.16,9.6,0,0,0,23,12,0
2.212,0.082,241.12,9.2,0,0,18,31,1,18
4.29,0.0,239.72,18.0,0,0,18,4,2,18
0.706,0.24,236.67,3.2,0,1,0,1,3,1
1.278,0.046,238.58,5.2,0,0,18,17,11,18
0.436,0.23,242.87,2.0,0,0,1,23,4,1
2.196,0.242,239.79,9.2,0,0,0,9,12,0
0.568,0.072,241.46,2.4,0,0,0,19,3,0
0.426,0.204,242.93,1.8,0,1,0,10,5,1
0.32,0.248,242.33,1.6,0,1,1,30,7,2
1.286,0.0,244.01,5.2,0,0,19,28,8,19
0.126,0.0,242.73,0.4,0,0,1,29,9,1
0.238,0.0,242.69,1.0,0,0,1,29,4,1
2.51,0.052,236.42,10.6,37,0,0,9,6,37
0.41,0.218,243.69,1.8,0,0,0,16,3,0
0.238,0.098,241.19,1.0,0,1,0,30,6,1
2.67,0.434,241.62,11.2,0,2,18,25,12,20
0.416,0.226,243.6,1.8,0,0,1,16,3,1
2.11,0.356,234.54,9.0,1,0,0,17,9,1
0.468,0.35,238.41,2.4,0,0,1,16,9,1
2.722,0.294,236.55,12.4,24,1,18,1,9,43
0.222,0.0,241.34,1.0,0,0,0,8,1,0
0.35,0.248,241.03,1.8,0,0,1,20,7,1
0.464,0.0,245.31,2.0,0,0,0,11,1,0
0.248,0.0,243.42,1.0,0,0,1,10,12,1
2.94,0.232,239.62,12.2,0,39,0,10,6,39
0.34,0.142,245.26,1.4,0,1,1,16,1,2
0.322,0.208,239.63,1.6,0,1,0,15,9,1
1.306,0.116,232.52,5.6,0,0,16,6,11,16
3.24,0.234,236.54,14.2,0,21,17,4,2,38
2.934,0.052,237.42,12.2,1,0,18,29,8,19
0.13,0.0,241.41,0.6,0,0,0,23,7,0
0.442,0.176,236.77,2.0,0,2,0,21,5,2
1.308,0.0,242.66,5.4,0,0,18,28,3,18
1.414,0.12,244.15,5.8,0,0,18,21,2,18
0.316,0.21,240.94,1.6,0,2,0,22,7,2
0.466,0.046,243.03,2.0,0,1,0,26,3,1
1.39,0.0,245.46,5.6,0,0,19,15,12,19
3.16,0.0,239.8,14.4,0,0,19,15,5,19
0.19,0.0,242.17,0.8,0,0,0,15,9,0
2.432,0.192,237.86,10.8,14,0,1,16,2,15
0.35,0.348,240.06,2.0,0,1,0,27,8,1
0.358,0.122,242.75,1.6,0,0,0,19,5,0
0.888,0.252,240.62,3.8,0,1,12,14,7,13
1.822,0.058,236.57,7.8,0,0,17,1,4,17
0.292,0.0,238.99,1.2,0,0,0,31,1,0
2.522,0.176,242.55,10.4,1,1,19,7,1,21
0.576,0.184,240.14,2.6,0,1,0,25,1,1
3.322,0.076,238.8,13.8,0,2,18,25,11,20
0.324,0.0,242.41,1.4,0,0,0,6,2,0
0.224,0.0,248.91,1.0,0,0,0,12,3,0
2.694,0.0,240.62,11.2,1,0,18,9,2,19
1.548,0.2,240.47,6.4,0,0,0,17,11,0
0.366,0.094,242.18,1.6,0,0,0,10,5,0
0.566,0.16,244.41,2.4,0,3,0,13,3,3
1.416,0.118,242.02,5.8,0,1,18,2,4,19
0.186,0.086,236.1,0.8,0,1,0,11,5,1
1.34,0.0,243.82,5.4,0,0,19,26,12,19
0.37,0.164,236.0,1.6,0,1,0,23,5,1
0.244,0.116,241.96,1.0,0,1,1,19,9,2
1.53,0.31,241.27,6.4,0,1,19,19,9,20
3.708,0.058,233.07,15.8,1,37,17,12,2,55
0.436,0.2,238.84,2.0,1,0,0,3,11,1
0.346,0.0,241.43,1.4,0,0,0,14,4,0
0.426,0.266,245.05,2.0,0,0,0,31,1,0
2.366,0.274,238.68,10.0,0,1,0,26,1,1
1.55,0.0,242.5,6.4,0,1,19,17,5,20
1.562,0.16,244.23,6.4,0,0,19,28,12,19
0.2,0.0,238.66,0.8,0,0,0,28,10,0
0.328,0.104,239.91,1.4,0,0,0,15,10,0
2.41,0.0,240.06,10.0,0,0,18,27,1,18
0.376,0.236,240.83,1.8,0,2,0,9,6,2
1.544,0.12,242.65,6.4,0,0,19,29,8,19
0.216,0.0,240.02,0.8,0,0,0,13,4,0
0.208,0.088,234.29,1.0,0,1,0,19,7,1
0.468,0.344,240.03,2.4,0,1,0,27,2,1
0.674,0.1,242.93,2.8,0,0,0,20,7,0
0.346,0.216,236.56,1.6,0,1,1,4,6,2
2.152,0.214,237.94,9.0,0,0,18,23,8,18
0.342,0.18,243.97,1.6,0,0,0,3,1,0
0.222,0.078,235.47,1.0,0,0,1,5,6,1
1.668,0.0,239.12,7.0,0,5,18,27,1,23
0.268,0.0,242.93,1.2,0,0,0,16,2,0
1.75,0.07,239.18,7.2,0,1,18,8,10,19
0.262,0.0,243.31,1.0,0,0,0,10,4,0
1.29,0.122,236.97,5.4,0,0,18,1,7,18
0.214,0.0,239.69,0.8,0,0,0,14,4,0
0.728,0.0,245.95,3.8,0,0,0,16,12,0
1.618,0.216,240.44,6.8,0,0,19,10,9,19
1.368,0.256,239.89,5.8,0,0,18,22,7,18
2.612,0.0,238.28,10.8,0,0,17,11,2,17
1.444,0.058,238.75,6.0,0,0,17,10,1,17
0.256,0.11,240.23,1.2,0,0,1,26,7,1
0.256,0.0,245.43,1.0,0,0,0,12,2,0
0.478,0.046,240.35,2.0,0,0,1,1,5,1
0.158,0.0,244.33,0.8,0,0,1,15,9,1
3.43,0.172,235.9,14.4,0,0,17,24,1,17
2.506,0.15,239.43,10.4,0,0,0,25,3,0
2.04,0.204,240.76,8.4,0,0,17,12,11,17
0.398,0.082,247.49,1.6,0,0,0,7,1,0
1.526,0.336,242.46,6.4,0,1,19,16,9,20
0.348,0.262,241.91,1.8,0,1,0,19,9,1
2.126,0.0,240.59,8.8,0,0,19,7,4,19
1.99,0.14,242.55,9.0,0,27,0,25,3,27
2.124,0.118,241.78,8.8,0,0,18,31,3,18
1.484,0.074,234.02,6.2,0,0,17,20,2,17
1.71,0.376,244.27,7.0,1,1,19,13,3,21
0.372,0.168,235.81,1.6,0,1,0,20,5,1
2.778,0.132,240.53,11.6,0,0,17,12,12,17
0.224,0.106,243.14,1.0,0,0,0,11,7,0
1.69,0.308,241.28,7.0,0,1,19,3,10,20
1.352,0.088,241.51,5.6,0,0,1,8,3,1
0.24,0.0,240.79,1.0,0,0,0,29,7,0
0.32,0.09,243.98,1.4,0,1,1,1,6,2
0.914,0.48,235.96,4.8,0,2,0,19,7,2
0.238,0.198,242.17,1.2,0,2,0,24,8,2
0.846,0.216,244.74,3.6,0,1,0,16,2,1
1.228,0.102,238.1,7.4,0,0,1,8,5,1
1.956,0.37,238.97,8.4,4,2,18,29,8,24
1.44,0.0,240.84,6.0,0,0,19,31,5,19
0.312,0.096,245.75,1.2,0,1,0,22,11,1
2.51,0.072,240.32,10.4,0,1,19,19,10,20
0.474,0.132,235.0,2.4,0,0,0,11,5,0
0.158,0.0,241.25,0.6,0,0,1,1,8,1
1.204,0.05,233.74,5.0,0,0,17,25,4,17
1.394,0.0,240.14,5.8,1,0,19,24,10,20
0.962,0.31,242.7,4.2,0,0,12,26,10,12
0.438,0.19,244.75,1.8,0,0,1,5,4,1
1.448,0.072,242.0,6.0,0,0,19,3,12,19
0.24,0.056,246.51,1.0,0,0,0,20,1,0
1.59,0.088,240.35,6.6,0,1,19,14,10,20
1.268,0.0,238.59,5.2,0,0,17,27,3,17
0.21,0.13,242.18,1.0,0,0,0,16,9,0
0.46,0.074,234.66,2.2,0,0,0,6,5,0
1.04,0.172,243.21,4.2,0,0,0,29,3,0
1.444,0.054,241.44,6.0,0,0,18,18,10,18
3.806,0.346,239.14,16.6,27,3,18,21,2,48
1.288,0.22,240.75,5.4,0,0,10,18,4,10
1.756,0.708,239.76,8.2,1,1,1,3,11,3
0.08,0.0,238.73,0.2,0,0,0,21,8,0
0.326,0.0,245.29,1.4,0,0,0,8,11,0
0.6,0.074,247.16,2.6,0,0,0,31,12,0
0.218,0.0,246.68,0.8,0,0,0,17,12,0
0.578,0.084,238.71,2.8,0,0,0,29,5,0
0.85,0.072,243.16,3.4,0,0,1,30,3,1
2.908,0.18,243.79,12.0,0,2,19,13,12,21
0.73,0.0,239.02,3.0,0,0,0,7,8,0
2.32,0.136,237.34,10.0,0,0,18,27,3,18
0.286,0.0,243.21,1.2,0,0,0,27,3,0
0.226,0.0,247.88,1.0,0,0,0,20,12,0
0.32,0.124,241.78,1.4,0,0,0,9,10,0
1.492,0.06,248.08,6.0,0,0,19,24,12,19
0.286,0.13,241.22,1.2,0,0,1,12,8,1
1.314,0.058,237.37,5.4,0,0,18,15,7,18
0.492,0.29,240.5,2.4,0,1,1,11,10,2
0.374,0.052,238.21,1.6,0,1,0,20,11,1
2.732,0.316,234.38,11.8,0,1,17,24,2,18
1.54,0.09,240.67,6.4,0,2,18,16,1,20
0.392,0.124,240.86,1.6,0,0,0,19,4,0
1.676,0.0,248.31,6.6,0,0,0,28,12,0
0.308,0.076,242.89,1.2,0,0,0,6,12,0
1.084,0.0,237.66,4.6,0,0,0,1,2,0
2.454,0.0,236.39,10.4,0,0,0,24,1,0
0.218,0.0,244.81,0.8,0,0,0,16,3,0
0.13,0.0,241.33,0.6,0,0,1,24,7,1
0.278,0.0,241.93,1.2,0,0,0,4,4,0
2.514,0.094,239.85,11.0,15,1,19,6,9,35
0.546,0.084,236.02,2.2,0,0,0,24,4,0
0.214,0.0,240.01,0.8,0,0,0,5,11,0
0.456,0.336,239.91,2.4,0,1,1,2,7,2
0.858,0.194,241.26,3.6,0,0,0,29,10,0
0.234,0.108,241.12,1.0,0,1,1,5,8,2
1.868,0.212,247.46,7.6,0,1,19,30,11,20
0.23,0.0,247.72,1.0,0,0,0,11,2,0
3.306,0.0,240.59,13.6,0,0,18,9,4,18
0.448,0.214,245.47,2.0,0,0,0,2,2,0
1.508,0.048,238.58,6.4,0,0,17,12,1,17
0.252,0.078,243.24,1.0,0,0,1,26,8,1
3.19,0.052,234.69,13.8,0,0,12,19,12,12
0.408,0.0,245.69,1.6,0,0,0,25,1,0
1.486,0.194,239.45,6.2,0,0,18,11,5,18
1.736,0.062,240.74,7.2,0,1,18,31,1,19
2.706,0.0,247.35,10.8,1,18,19,7,1,38
3.064,0.06,242.78,13.4,0,27,18,22,4,45
0.392,0.208,245.95,1.8,0,0,1,10,1,1
0.636,0.06,244.43,2.6,0,0,1,15,5,1
0.504,0.074,240.99,2.2,0,0,1,27,9,1
1.506,0.0,239.52,6.2,1,0,18,10,2,19
3.784,0.294,238.29,15.8,38,0,18,1,6,56
0.246,0.076,241.57,1.2,0,1,0,4,7,1
0.24,0.084,237.48,1.0,0,0,0,25,6,0
2.93,0.246,240.38,12.2,1,1,19,19,4,21
0.734,0.052,237.31,3.0,0,0,0,27,7,0
1.264,0.072,239.16,5.2,0,0,18,12,12,18
1.354,0.058,241.09,5.6,0,0,18,15,5,18
2.11,0.0,239.35,8.8,0,1,18,27,1,19
0.312,0.222,240.31,1.6,0,1,1,3,10,2
1.698,0.244,238.61,7.2,0,6,18,12,3,24
4.66,0.294,235.02,19.8,0,35,0,3,10,35
0.534,0.174,240.5,2.4,1,1,1,9,10,3
0.4,0.096,244.47,1.8,0,0,0,9,1,0
4.8,0.328,240.78,20.2,12,38,18,13,2,68
0.306,0.09,243.55,1.2,0,2,0,22,11,2
0.602,0.094,242.35,2.4,0,0,1,30,4,1
1.034,0.188,237.23,4.4,0,0,0,29,6,0
0.244,0.172,235.16,1.2,0,1,0,24,9,1
0.154,0.0,242.42,0.6,0,0,1,15,7,1
1.962,0.0,241.22,8.0,0,0,19,4,10,19
0.596,0.388,235.64,3.0,0,0,0,4,6,0
1.226,0.05,243.43,5.0,0,0,0,25,1,0
1.88,0.0,239.72,7.8,0,0,18,8,1,18
0.428,0.276,242.54,2.0,0,0,0,30,3,0
0.398,0.064,238.87,1.6,0,0,1,17,6,1
0.654,0.188,240.0,2.8,0,1,1,29,6,2
1.452,0.064,246.74,5.8,0,0,19,12,2,19
0.378,0.0,243.83,1.4,0,0,0,31,1,0
0.29,0.074,241.27,1.2,0,0,0,7,1,0
1.614,0.216,246.41,6.6,0,0,0,21,12,0
1.35,0.102,238.67,5.6,0,2,0,29,12,2
0.486,0.112,234.51,2.0,0,0,0,4,8,0
3.846,0.162,235.02,16.4,38,0,0,22,1,38
1.444,0.07,241.09,6.0,0,2,18,15,2,20
0.324,0.062,241.34,1.4,0,0,1,13,5,1
0.362,0.222,243.9,1.8,0,0,1,2,7,1
0.374,0.11,247.1,1.6,0,0,1,25,10,1
0.36,0.112,242.57,1.6,0,0,0,11,5,0
2.426,0.09,239.11,10.2,0,0,19,2,1,19
0.376,0.102,244.52,1.6,0,0,0,17,12,0
0.238,0.0,245.22,1.0,0,0,1,2,12,1
0.35,0.0,242.45,1.4,0,0,1,25,3,1
0.408,0.34,239.97,2.2,0,1,0,31,7,1
1.754,0.392,237.65,7.6,0,1,18,17,12,19
0.368,0.212,241.18,1.8,0,1,0,26,3,1
2.84,0.0,230.38,12.2,0,0,16,5,11,16
0.252,0.0,239.96,1.0,0,0,1,2,3,1
0.364,0.218,242.2,1.6,0,1,1,8,10,2
1.996,0.378,237.45,8.6,0,1,12,9,9,13
0.384,0.332,238.88,2.0,0,1,0,12,7,1
0.516,0.326,239.94,2.6,0,2,0,13,6,2
0.258,0.26,242.02,1.4,0,0,1,24,8,1
1.448,0.068,240.72,6.0,0,0,19,10,5,19
1.298,0.0,239.32,5.4,0,0,18,10,6,18
1.63,0.176,240.27,6.8,0,3,18,7,6,21
1.388,0.094,240.98,5.6,0,0,18,27,3,18
1.788,0.33,240.89,7.6,0,2,18,18,1,20
0.206,0.126,239.87,1.0,0,0,0,28,8,0
1.47,0.242,241.14,6.0,0,1,19,30,3,20
0.252,0.09,240.37,1.2,0,0,0,14,7,0
1.748,0.076,242.76,7.2,0,1,19,3,11,20
2.91,0.238,233.05,12.4,0,0,16,15,3,16
3.06,0.0,237.33,12.8,1,1,17,18,10,19
1.362,0.114,236.35,5.8,0,0,18,10,11,18
0.388,0.064,245.87,1.6,0,2,0,5,3,2
0.312,0.0,240.97,1.4,0,0,1,12,6,1
0.218,0.12,239.29,1.0,0,0,0,6,9,0
3.822,0.096,238.1,16.0,38,0,0,9,9,38
0.14,0.0,242.37,0.6,0,0,1,31,7,1
1.526,0.056,243.98,6.2,0,0,19,29,4,19
2.598,0.27,242.69,10.6,0,0,19,19,1,19
0.694,0.058,244.1,2.8,0,0,0,29,10,0
1.312,0.092,239.46,5.4,0,2,0,18,5,2
0.354,0.204,241.04,1.8,0,0,1,16,8,1
0.984,0.05,240.86,4.0,0,0,1,31,5,1
0.312,0.12,241.41,1.4,0,0,0,11,4,0
0.27,0.122,241.16,1.4,0,0,1,13,7,1
5.748,0.134,234.63,24.4,37,37,16,27,11,90
1.092,0.204,239.85,4.8,2,0,1,14,9,3
0.442,0.0,245.87,1.8,0,0,1,7,3,1
1.484,0.138,242.52,6.0,0,1,18,28,12,19
0.156,0.0,236.3,1.0,0,0,0,25,7,0
1.766,0.148,241.78,7.2,1,0,19,3,10,20
0.224,0.084,233.93,1.0,0,0,1,3,6,1
0.154,0.0,240.41,0.6,0,0,1,16,7,1
0.7,0.0,243.65,3.2,0,1,0,2,9,1
1.698,0.052,237.38,7.0,0,0,0,5,3,0
1.406,0.066,238.39,5.8,0,0,17,16,2,17
1.82,0.18,240.72,7.6,0,1,18,5,9,19
2.026,0.068,238.18,8.4,0,2,17,21,11,19
4.934,0.262,239.04,20.6,39,0,18,8,11,57
1.372,0.088,243.61,5.6,0,0,0,29,12,0
1.64,0.104,241.17,6.8,0,0,19,9,5,19
1.332,0.202,234.19,5.6,0,0,17,8,8,17
0.932,0.118,240.81,4.0,0,0,0,23,11,0
0.242,0.0,243.05,1.0,0,0,0,12,10,0
0.272,0.0,241.31,1.2,0,0,1,18,5,1
1.518,0.308,238.77,6.4,0,2,17,7,3,19
0.426,0.248,246.69,2.0,0,2,0,12,11,2
0.526,0.324,244.26,2.6,0,1,1,22,11,2
0.302,0.0,234.33,1.2,0,0,0,21,5,0
1.822,0.2,240.18,7.6,1,2,18,21,3,21
0.286,0.096,238.65,1.2,0,0,0,21,8,0
0.246,0.108,242.15,1.0,0,0,1,19,6,1
0.374,0.188,240.23,1.6,0,0,0,28,12,0
0.6,0.14,237.97,2.8,1,0,1,17,7,2
1.424,0.0,242.09,5.8,0,0,18,27,2,18
3.164,0.084,243.05,13.0,39,1,0,20,9,40
0.222,0.0,246.25,1.0,0,0,0,20,3,0
0.184,0.082,236.41,0.8,0,1,0,24,4,1
0.846,0.174,245.76,3.4,0,0,13,7,9,13
0.266,0.0,240.33,1.0,0,0,1,24,7,1
0.262,0.12,241.0,1.2,0,0,0,23,6,0
0.22,0.0,243.8,1.0,0,0,0,29,11,0
1.6,0.072,241.72,6.6,0,0,19,27,11,19
1.214,0.51,244.89,5.4,0,1,1,10,9,2
0.28,0.11,240.07,1.2,0,2,1,17,6,3
1.654,0.344,244.1,6.8,0,1,18,29,3,19
1.286,0.054,244.06,5.2,0,0,0,15,2,0
0.218,0.0,242.25,0.8,0,0,0,5,3,0
1.5,0.106,241.37,6.2,0,1,17,18,2,18
0.382,0.218,242.52,1.8,0,1,0,28,9,1
0.206,0.104,240.86,1.0,0,0,1,7,8,1
0.762,0.0,241.23,3.2,0,0,1,31,3,1
0.328,0.2,239.34,1.6,0,0,0,4,6,0
1.252,0.082,237.8,5.2,0,1,18,4,6,19
0.42,0.0,240.56,1.8,0,0,0,26,9,0
1.808,0.0,244.95,8.0,0,0,18,16,12,18
1.284,0.0,232.0,5.4,0,0,16,5,6,16
0.378,0.17,239.25,1.6,0,0,0,6,10,0
0.522,0.088,241.9,2.2,0,0,0,11,3,0
0.438,0.226,239.85,2.0,0,1,1,9,10,2
1.82,0.082,238.0,7.8,0,1,18,25,7,19
1.578,0.046,240.72,6.4,0,0,18,27,3,18
0.902,0.052,239.14,3.8,0,0,0,30,11,0
0.196,0.074,234.16,0.8,0,0,0,27,7,0
0.208,0.106,239.19,1.0,0,2,0,12,9,2
0.926,0.332,237.46,4.0,0,1,10,23,5,11
0.434,0.062,244.06,1.8,0,0,0,27,1,0
1.752,0.36,241.8,7.4,0,0,19,8,3,19
0.814,0.116,243.14,3.4,0,0,11,19,5,11
1.434,0.0,239.26,6.0,0,0,22,4,6,22
0.4,0.336,240.15,2.0,0,2,1,18,6,3
0.4,0.0,244.95,1.8,0,0,0,10,1,0
0.344,0.07,241.12,1.4,0,0,0,6,10,0
1.354,0.07,244.39,5.4,0,0,19,11,2,19
0.296,0.194,234.98,1.4,0,0,0,27,7,0
1.292,0.0,237.72,5.4,0,1,18,27,9,19
0.142,0.0,241.5,0.6,0,0,1,17,7,1
0.308,0.102,238.29,1.4,0,0,0,25,10,0
0.336,0.136,241.5,1.6,0,0,0,10,6,0
1.428,0.216,242.25,5.8,0,1,18,8,7,19
0.242,0.086,235.7,1.2,0,0,0,3,5,0
0.33,0.1,244.5,1.4,0,0,0,16,3,0
0.344,0.106,244.96,1.4,0,2,1,31,1,3
0.224,0.0,241.58,1.0,0,0,0,16,7,0
0.25,0.0,246.47,1.0,0,0,1,6,1,1
0.312,0.106,241.23,1.4,0,1,0,31,3,1
0.332,0.084,236.52,1.4,0,0,0,20,5,0
0.39,0.226,241.05,1.8,0,2,0,27,10,2
0.398,0.216,247.76,1.8,0,0,0,24,12,0
1.07,0.0,239.62,4.4,0,0,1,23,9,1
1.146,0.432,241.37,5.0,0,1,13,14,8,14
1.34,0.048,241.11,5.4,0,1,18,27,11,19
0.234,0.076,235.87,1.0,0,0,0,4,6,0
0.386,0.102,240.24,1.6,0,0,1,22,4,1
0.338,0.206,246.2,1.6,0,1,0,3,1,1
1.638,0.108,238.51,6.8,0,0,18,19,9,18
3.406,0.418,237.02,14.4,1,38,0,13,1,39
1.472,0.062,239.74,6.2,0,0,18,24,12,18
0.232,0.0,244.11,1.0,0,0,0,25,11,0
0.59,0.0,244.16,2.4,0,0,0,24,1,0
2.47,0.0,236.1,10.4,37,0,0,4,4,37
1.186,0.078,234.05,5.0,0,0,17,5,8,17
1.242,0.0,240.22,5.2,0,0,0,30,6,0
1.432,0.0,242.8,5.8,0,0,18,1,2,18
0.08,0.0,240.94,0.2,0,0,1,30,8,1
0.318,0.208,242.3,1.6,0,0,0,16,7,0
0.688,0.17,240.01,3.0,0,1,0,23,3,1
1.508,0.21,242.27,6.2,0,1,19,25,1,20
1.212,0.168,225.26,5.4,0,1,15,18,7,16
0.144,0.0,244.92,0.6,0,0,1,19,9,1
0.768,0.06,242.31,3.2,0,1,0,29,10,1
1.88,0.152,243.36,7.8,0,0,18,27,12,18
1.416,0.104,244.65,5.8,0,0,0,23,2,0
0.402,0.268,241.86,2.0,0,1,1,31,8,2
1.478,0.104,242.79,6.0,0,0,19,11,3,19
3.5,0.28,234.35,14.8,1,0,17,11,10,18
1.05,0.078,241.47,4.2,0,0,1,15,11,1
0.89,0.08,251.22,3.6,0,0,1,9,2,1
1.518,0.0,240.44,6.2,0,0,18,6,7,18
0.178,0.046,237.19,0.8,0,0,0,6,6,0
1.454,0.0,248.36,5.8,0,1,19,16,1,20
0.226,0.106,241.01,1.0,0,2,1,12,9,3
0.438,0.234,244.54,2.0,0,1,0,28,2,1
1.652,0.18,238.16,7.0,2,0,17,9,3,19
3.604,0.184,235.67,15.2,0,38,17,13,7,55
0.226,0.104,241.18,1.0,0,0,1,17,9,1
1.57,0.158,243.74,6.4,1,0,19,8,4,20
2.508,0.0,243.59,10.2,0,0,18,16,12,18
0.336,0.126,244.12,1.4,0,2,0,31,1,2
1.692,0.32,239.28,7.2,2,0,19,10,10,21
0.384,0.09,241.58,1.6,0,0,0,17,5,0
1.47,0.106,240.94,6.0,0,0,18,8,4,18
1.544,0.248,245.98,6.2,0,0,20,30,12,20
0.22,0.058,241.74,1.0,0,0,0,17,9,0
0.348,0.186,247.78,1.6,0,0,0,28,12,0
0.96,0.0,247.24,3.8,0,2,0,30,12,2
0.24,0.0,243.15,1.0,0,0,1,2,10,1
0.112,0.0,241.1,0.6,0,0,0,20,9,0
0.106,0.0,240.31,0.4,0,0,0,16,8,0
0.498,0.174,241.74,2.2,0,1,0,4,10,1
1.442,0.108,237.48,6.0,1,0,18,5,3,19
0.392,0.052,239.01,2.0,0,0,0,21,11,0
0.258,0.0,243.49,1.0,0,1,1,4,11,2
0.292,0.0,241.3,1.2,0,0,0,21,11,0
1.258,0.0,239.82,5.2,0,0,18,20,6,18
1.354,0.122,244.81,5.4,0,0,19,29,7,19
0.252,0.082,237.28,1.2,0,1,0,24,4,1
0.288,0.0,242.35,1.4,0,0,0,24,1,0
0.22,0.0,232.11,1.0,0,0,0,26,5,0
0.268,0.104,240.98,1.2,0,1,0,9,6,1
0.428,0.178,239.94,1.8,0,1,1,11,10,2
0.128,0.0,240.02,0.6,0,0,0,20,4,0
0.54,0.24,242.13,2.6,0,1,1,28,7,2
2.998,0.068,238.95,12.4,0,0,17,1,4,17
0.326,0.098,240.66,1.4,0,1,1,28,4,2
3.578,0.234,239.88,14.8,0,0,17,16,1,17
