Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
25/2/2009,01:18:00,0.246,0.000,240.800,1.000,0.000,0.000,0.0
8/6/2010,23:13:00,1.346,0.238,241.220,5.600,0.000,0.000,12.0
5/1/2008,11:59:00,1.472,0.046,237.080,6.200,0.000,0.000,17.0
24/2/2007,16:45:00,0.308,0.116,239.350,1.400,0.000,0.000,0.0
31/8/2007,16:59:00,0.548,0.104,241.410,2.200,0.000,0.000,0.0
13/1/2009,05:44:00,0.260,0.050,245.430,1.200,0.000,0.000,0.0
30/1/2009,11:02:00,0.644,0.096,242.150,3.000,0.000,0.000,0.0
7/9/2008,17:35:00,0.576,0.270,240.510,2.600,0.000,1.000,1.0
11/12/2007,22:56:00,1.630,0.128,245.410,6.600,0.000,0.000,19.0
22/7/2007,04:10:00,0.282,0.208,236.810,1.400,0.000,0.000,0.0
4/4/2010,05:27:00,0.238,0.000,245.940,1.000,0.000,0.000,1.0
9/5/2008,05:48:00,0.340,0.102,240.620,1.400,0.000,0.000,1.0
17/9/2007,14:54:00,0.282,0.214,241.720,1.400,0.000,0.000,0.0
22/12/2008,11:49:00,1.954,0.064,240.070,8.200,0.000,0.000,18.0
2/1/2008,17:27:00,0.688,0.062,240.380,2.800,0.000,0.000,0.0
3/2/2008,10:47:00,1.548,0.082,238.950,6.400,0.000,1.000,17.0
13/2/2009,10:49:00,1.524,0.274,239.690,6.400,0.000,2.000,18.0
6/4/2010,23:45:00,0.374,0.000,245.800,1.400,0.000,0.000,1.0
14/4/2009,00:10:00,0.326,0.000,245.580,1.400,0.000,0.000,1.0
9/6/2008,23:28:00,0.284,0.000,244.020,1.200,1.000,0.000,0.0
18/5/2010,19:35:00,0.668,0.348,240.330,3.000,0.000,0.000,1.0
8/6/2009,13:06:00,0.252,0.000,240.680,1.200,0.000,0.000,0.0
15/10/2008,19:42:00,2.660,0.188,236.750,11.200,0.000,0.000,18.0
28/11/2007,12:12:00,0.376,0.082,243.290,1.600,0.000,0.000,0.0
31/1/2010,00:04:00,0.270,0.000,244.320,1.000,0.000,0.000,0.0
13/1/2007,22:38:00,7.680,0.266,232.270,33.000,37.000,0.000,17.0
14/3/2009,03:40:00,0.314,0.090,242.930,1.400,0.000,0.000,0.0
15/4/2010,17:03:00,0.302,0.072,242.820,1.200,0.000,0.000,1.0
23/4/2007,23:59:00,0.240,0.072,238.950,1.000,0.000,0.000,0.0
11/7/2009,22:44:00,0.308,0.266,244.390,1.600,0.000,1.000,1.0
15/1/2007,17:44:00,1.946,0.250,237.660,8.200,0.000,2.000,17.0
7/6/2009,21:07:00,0.516,0.228,240.180,2.400,0.000,2.000,0.0
9/3/2007,06:33:00,0.230,0.000,241.170,1.000,0.000,0.000,0.0
2/3/2010,15:23:00,0.264,0.000,244.370,1.000,0.000,0.000,0.0
18/3/2010,16:18:00,0.820,0.114,242.370,3.400,0.000,1.000,1.0
24/12/2007,23:35:00,0.462,0.060,240.810,2.000,0.000,0.000,0.0
6/12/2007,06:17:00,1.646,0.098,241.090,6.800,0.000,0.000,18.0
4/12/2009,16:45:00,1.434,0.000,243.150,5.800,0.000,0.000,19.0
1/8/2009,00:14:00,0.210,0.122,241.220,1.000,0.000,1.000,1.0
10/7/2010,12:41:00,0.400,0.082,238.940,1.800,0.000,0.000,1.0
9/9/2010,00:21:00,0.958,0.130,240.170,4.000,0.000,1.000,1.0
28/8/2010,07:21:00,0.250,0.082,243.850,1.000,0.000,0.000,1.0
23/8/2009,21:36:00,2.448,0.364,237.730,10.400,1.000,0.000,13.0
22/11/2008,13:26:00,1.510,0.112,242.160,6.200,0.000,0.000,18.0
3/11/2010,13:30:00,0.27,0.0,245.62,1.0,0.0,0.0,1.0
15/7/2008,14:05:00,0.416,0.306,239.020,2.200,0.000,2.000,1.0
21/5/2007,09:23:00,1.336,0.146,230.120,5.800,0.000,1.000,16.0
22/4/2009,10:18:00,1.528,0.218,243.220,6.200,0.000,0.000,19.0
22/6/2008,03:35:00,0.304,0.218,239.620,1.400,0.000,0.000,1.0
26/6/2010,22:56:00,0.342,0.254,243.480,1.600,0.000,2.000,0.0
30/5/2010,11:29:00,0.894,0.220,237.880,3.800,1.000,2.000,0.0
26/7/2007,06:23:00,0.226,0.116,236.700,1.000,0.000,0.000,0.0
29/6/2007,04:19:00,0.198,0.108,240.480,1.000,0.000,1.000,0.0
23/6/2008,20:00:00,3.620,0.578,235.440,15.600,0.000,0.000,28.0
12/12/2008,13:58:00,1.314,0.066,243.970,5.400,0.000,0.000,19.0
7/6/2010,03:28:00,0.920,0.312,243.530,4.000,0.000,1.000,11.0
27/2/2008,10:57:00,0.288,0.086,236.380,1.200,0.000,2.000,0.0
16/1/2009,22:22:00,2.884,0.064,241.830,11.800,0.000,0.000,18.0
11/12/2007,01:15:00,0.312,0.104,243.800,1.400,0.000,0.000,0.0
17/11/2007,17:05:00,1.762,0.058,238.610,7.400,0.000,0.000,17.0
3/9/2009,04:44:00,0.186,0.000,241.280,0.800,0.000,0.000,1.0
1/9/2010,18:18:00,0.406,0.208,242.250,2.000,0.000,0.000,0.0
1/1/2009,12:17:00,0.308,0.062,240.380,1.200,0.000,0.000,0.0
18/8/2010,18:15:00,?,?,?,?,?,?,
6/10/2009,17:15:00,0.244,0.000,243.830,1.000,0.000,0.000,1.0
30/6/2008,15:19:00,0.404,0.120,240.020,2.000,0.000,0.000,0.0
18/11/2009,17:10:00,1.832,0.080,238.480,7.600,0.000,0.000,18.0
5/1/2009,21:15:00,2.222,0.056,241.460,9.200,1.000,0.000,0.0
19/8/2007,17:36:00,0.296,0.000,241.880,1.200,0.000,0.000,0.0
28/1/2008,22:36:00,2.216,0.078,240.610,9.200,0.000,0.000,18.0
1/2/2010,20:05:00,2.278,0.048,239.530,9.400,0.000,0.000,18.0
14/4/2008,18:23:00,0.444,0.240,241.740,2.000,0.000,0.000,1.0
29/4/2010,19:57:00,0.408,0.230,243.240,1.800,0.000,1.000,0.0
17/4/2009,03:50:00,1.360,0.000,241.750,5.600,0.000,0.000,0.0
5/7/2010,11:38:00,0.276,0.106,241.800,1.200,0.000,0.000,1.0
6/5/2010,14:37:00,0.332,0.076,235.180,1.400,0.000,0.000,0.0
6/4/2010,11:33:00,2.366,0.000,239.740,9.800,0.000,0.000,28.0
18/12/2007,14:08:00,3.714,0.264,242.100,15.400,0.000,36.000,18.0
8/5/2007,12:59:00,1.848,0.534,233.640,8.200,1.000,2.000,17.0
14/10/2008,04:48:00,0.352,0.106,241.700,1.400,0.000,0.000,1.0
20/1/2007,17:52:00,3.264,0.000,233.420,14.000,0.000,0.000,17.0
5/5/2010,21:27:00,2.954,0.000,230.920,12.800,2.000,0.000,17.0
29/8/2010,16:52:00,0.290,0.110,242.730,1.200,0.000,0.000,1.0
1/4/2008,11:16:00,1.532,0.082,237.740,6.400,0.000,0.000,17.0
8/8/2010,01:12:00,0.158,0.000,243.750,0.600,0.000,0.000,1.0
22/3/2008,16:19:00,1.446,0.164,242.840,6.000,1.000,0.000,18.0
15/5/2010,11:42:00,0.328,0.088,243.560,1.400,0.000,0.000,0.0
18/10/2010,05:20:00,0.350,0.100,243.630,1.400,0.000,0.000,1.0
6/3/2008,07:24:00,3.198,0.114,238.460,13.400,0.000,0.000,17.0
18/9/2007,16:47:00,0.188,0.070,239.200,0.800,0.000,0.000,0.0
11/2/2008,10:31:00,1.304,0.000,242.230,5.400,0.000,0.000,18.0
12/8/2009,11:22:00,0.238,0.140,241.070,1.200,0.000,2.000,1.0
1/10/2009,12:00:00,0.292,0.214,242.880,1.400,0.000,0.000,0.0
25/9/2008,04:16:00,0.150,0.000,240.760,0.600,0.000,0.000,0.0
7/1/2007,11:24:00,0.300,0.068,239.880,1.400,0.000,1.000,0.0
4/6/2008,08:58:00,1.550,0.148,231.290,6.600,0.000,4.000,17.0
28/10/2009,12:22:00,0.744,0.508,243.640,3.600,0.000,2.000,0.0
27/12/2007,06:28:00,0.352,0.146,245.370,1.600,0.000,0.000,0.0
21/6/2010,03:39:00,0.378,0.208,240.970,1.800,0.000,2.000,1.0
1/2/2007,19:56:00,2.670,0.188,236.340,11.200,0.000,0.000,17.0
24/4/2010,09:30:00,0.246,0.000,243.440,1.000,0.000,0.000,1.0
13/8/2008,22:46:00,0.170,0.142,241.310,0.800,0.000,1.000,1.0
10/5/2008,00:09:00,0.256,0.000,242.080,1.000,0.000,0.000,0.0
15/4/2008,00:42:00,0.452,0.256,239.960,2.000,0.000,2.000,1.0
31/10/2010,23:05:00,1.262,0.06,246.08,5.2,0.0,0.0,0.0
10/10/2008,12:50:00,1.942,0.086,238.360,8.000,0.000,0.000,29.0
19/11/2008,01:39:00,0.268,0.056,242.540,1.200,0.000,0.000,0.0
14/9/2008,04:12:00,0.442,0.318,241.840,2.200,0.000,1.000,1.0
2/10/2010,08:22:00,1.612,0.162,239.400,6.800,0.000,0.000,18.0
14/11/2010,03:23:00,1.386,0.176,243.94,5.6,0.0,0.0,0.0
15/8/2007,23:50:00,2.214,0.000,238.690,9.200,0.000,0.000,0.0
4/5/2009,08:37:00,1.468,0.198,239.990,6.000,0.000,0.000,19.0
13/3/2007,17:09:00,1.400,0.068,239.580,5.800,0.000,0.000,18.0
15/10/2008,14:12:00,0.910,0.096,241.070,3.800,0.000,4.000,1.0
8/11/2008,02:32:00,0.360,0.054,243.310,1.600,0.000,0.000,0.0
30/11/2009,06:03:00,0.562,0.336,245.000,2.800,0.000,1.000,1.0
11/10/2009,15:42:00,0.384,0.196,242.390,1.600,0.000,0.000,0.0
31/10/2009,16:34:00,1.394,0.000,240.710,5.800,0.000,0.000,19.0
19/11/2010,04:59:00,0.33,0.082,244.25,1.4,0.0,0.0,0.0
23/11/2009,10:39:00,0.478,0.074,244.350,1.800,0.000,0.000,1.0
28/8/2009,07:48:00,1.476,0.124,238.380,6.200,1.000,2.000,18.0
1/12/2007,14:14:00,1.650,0.150,242.830,6.800,0.000,0.000,18.0
6/4/2008,04:59:00,1.320,0.000,240.160,5.400,0.000,0.000,18.0
22/11/2008,07:53:00,2.234,0.070,240.760,9.400,0.000,0.000,17.0
19/5/2008,01:03:00,0.240,0.118,244.140,1.000,0.000,1.000,0.0
20/4/2010,14:59:00,1.476,0.118,244.260,6.000,0.000,0.000,19.0
10/10/2010,14:16:00,1.454,0.056,244.280,5.800,0.000,0.000,19.0
29/7/2009,23:29:00,0.224,0.118,243.700,1.000,0.000,2.000,1.0
7/11/2010,10:48:00,1.876,0.152,234.23,8.0,0.0,0.0,18.0
11/7/2007,14:33:00,0.314,0.238,240.530,1.600,0.000,2.000,0.0
26/10/2008,23:36:00,0.208,0.052,243.720,0.800,0.000,0.000,0.0
2/4/2009,07:11:00,2.134,0.050,240.900,8.800,0.000,0.000,18.0
19/5/2009,17:39:00,0.398,0.202,242.470,1.800,0.000,1.000,1.0
26/6/2007,17:26:00,0.298,0.248,241.830,1.600,0.000,1.000,0.0
8/7/2010,20:29:00,2.410,0.320,242.220,10.000,1.000,1.000,19.0
21/12/2009,05:33:00,0.370,0.214,248.890,1.600,0.000,1.000,0.0
24/1/2008,23:59:00,1.302,0.066,243.530,5.400,0.000,0.000,0.0
18/6/2009,15:11:00,0.138,0.000,241.410,0.600,0.000,0.000,1.0
4/11/2010,11:17:00,5.95,0.292,236.88,25.0,0.0,74.0,18.0
11/5/2009,14:04:00,0.380,0.130,237.490,1.800,0.000,2.000,0.0
21/10/2010,19:35:00,2.168,0.144,243.240,9.400,0.000,0.000,19.0
7/12/2009,15:36:00,0.676,0.432,243.820,3.200,0.000,2.000,1.0
17/8/2007,02:30:00,1.342,0.230,240.020,5.600,0.000,0.000,18.0
28/11/2009,17:19:00,3.494,0.620,237.750,15.600,24.000,0.000,18.0
25/1/2010,15:19:00,0.380,0.120,248.860,1.600,0.000,0.000,0.0
1/7/2009,18:20:00,2.238,0.416,242.010,9.400,0.000,0.000,29.0
18/11/2010,05:43:00,0.422,0.268,242.51,2.0,0.0,0.0,0.0
16/9/2010,03:09:00,0.146,0.000,242.090,0.600,0.000,0.000,1.0
26/12/2006,05:37:00,2.290,0.000,241.100,9.400,0.000,0.000,0.0
9/5/2009,02:50:00,0.382,0.094,244.610,1.600,0.000,0.000,1.0
25/5/2010,13:55:00,0.272,0.100,237.860,1.200,0.000,0.000,1.0
22/1/2008,01:00:00,0.392,0.060,242.000,1.800,0.000,0.000,0.0
13/4/2009,23:46:00,0.494,0.242,245.640,2.200,0.000,2.000,0.0
7/3/2009,04:49:00,0.268,0.000,245.800,1.200,0.000,0.000,0.0
22/5/2008,10:17:00,1.832,0.072,236.540,7.600,0.000,0.000,29.0
4/7/2009,11:37:00,0.640,0.288,239.510,3.000,0.000,2.000,1.0
21/11/2007,06:24:00,0.228,0.000,244.210,1.000,0.000,0.000,0.0
25/4/2009,09:26:00,2.004,0.128,238.440,8.400,0.000,10.000,18.0
26/2/2010,22:37:00,2.518,0.220,243.320,10.400,0.000,1.000,19.0
27/2/2009,09:32:00,0.642,0.046,239.650,2.800,0.000,0.000,0.0
21/6/2008,18:55:00,1.278,0.092,239.240,5.200,0.000,1.000,18.0
24/6/2008,14:14:00,5.798,0.182,231.360,25.000,0.000,70.000,17.0
8/10/2010,09:38:00,1.516,0.174,240.110,6.400,0.000,1.000,19.0
17/8/2007,00:01:00,3.040,0.138,237.360,12.800,0.000,0.000,17.0
3/5/2008,23:28:00,0.724,0.242,243.360,3.200,0.000,2.000,1.0
1/3/2009,15:01:00,2.026,0.114,243.990,8.200,0.000,0.000,18.0
24/4/2008,05:45:00,0.412,0.214,240.290,1.800,0.000,0.000,1.0
4/6/2007,16:05:00,0.260,0.094,236.220,1.200,0.000,1.000,0.0
2/10/2007,03:42:00,0.370,0.188,240.390,1.600,0.000,1.000,0.0
15/4/2009,01:25:00,0.570,0.210,240.240,2.600,0.000,2.000,0.0
13/3/2009,05:20:00,0.318,0.090,244.340,1.400,0.000,0.000,0.0
19/7/2008,03:27:00,0.156,0.000,239.340,0.600,0.000,0.000,0.0
3/3/2007,08:55:00,0.226,0.000,244.510,1.000,0.000,0.000,0.0
15/9/2009,02:45:00,0.186,0.000,243.430,0.800,0.000,0.000,1.0
26/10/2008,23:10:00,0.306,0.076,240.980,1.200,0.000,0.000,0.0
11/12/2007,17:17:00,1.880,0.000,235.950,8.000,0.000,0.000,0.0
27/7/2008,11:02:00,0.200,0.000,237.760,1.000,0.000,0.000,1.0
25/2/2008,17:00:00,0.214,0.000,241.440,0.800,0.000,0.000,0.0
18/6/2009,06:44:00,2.408,0.336,238.800,10.400,0.000,0.000,12.0
21/7/2009,00:27:00,1.430,0.272,242.910,6.000,0.000,1.000,19.0
15/9/2008,04:21:00,0.418,0.058,241.600,2.000,0.000,0.000,1.0
9/2/2009,14:15:00,0.928,0.076,246.090,4.000,0.000,0.000,0.0
6/11/2009,08:41:00,1.448,0.144,243.100,6.000,0.000,2.000,19.0
2/4/2010,18:30:00,0.588,0.000,244.220,2.400,0.000,0.000,1.0
1/6/2007,03:53:00,0.284,0.050,236.490,1.200,0.000,0.000,0.0
3/11/2007,19:46:00,1.250,0.000,238.230,5.200,0.000,0.000,18.0
10/9/2007,19:11:00,0.688,0.168,240.860,2.800,0.000,0.000,0.0
15/11/2009,03:02:00,1.560,0.234,242.920,6.400,1.000,1.000,19.0
23/8/2008,14:02:00,0.180,0.160,243.470,1.000,0.000,0.000,0.0
11/10/2008,03:15:00,0.242,0.000,241.000,1.000,0.000,0.000,1.0
27/2/2007,12:36:00,0.278,0.082,244.630,1.200,0.000,0.000,0.0
25/1/2007,01:51:00,0.212,0.000,242.180,0.800,0.000,0.000,0.0
23/12/2009,10:17:00,1.348,0.058,243.890,5.400,0.000,0.000,18.0
15/5/2008,20:11:00,0.616,0.270,243.670,2.800,0.000,1.000,0.0
31/10/2010,17:34:00,0.266,0.0,244.73,1.0,0.0,0.0,1.0
7/4/2009,03:19:00,0.370,0.094,243.130,1.600,0.000,2.000,0.0
11/11/2008,06:22:00,0.268,0.060,244.130,1.200,0.000,0.000,0.0
28/5/2010,21:49:00,0.710,0.000,239.340,3.000,2.000,0.000,1.0
24/3/2007,10:07:00,2.002,0.122,239.180,8.400,0.000,2.000,17.0
8/5/2009,13:07:00,0.366,0.000,243.860,1.600,0.000,0.000,1.0
24/8/2008,23:11:00,0.710,0.156,243.360,3.000,0.000,0.000,11.0
6/12/2008,19:56:00,0.720,0.048,242.160,3.000,0.000,0.000,0.0
17/11/2010,11:11:00,1.414,0.068,242.55,5.8,0.0,0.0,18.0
19/11/2008,19:50:00,2.106,0.078,237.550,8.800,0.000,0.000,0.0
2/12/2007,22:38:00,0.626,0.046,243.420,2.600,0.000,0.000,0.0
5/7/2007,09:15:00,1.332,0.206,237.680,5.600,0.000,1.000,18.0
22/8/2008,21:16:00,0.080,0.000,238.990,0.200,0.000,0.000,1.0
11/10/2010,10:34:00,1.416,0.054,242.450,5.800,0.000,1.000,19.0
20/12/2008,22:22:00,0.448,0.084,244.190,1.800,0.000,0.000,0.0
3/1/2010,18:29:00,1.148,0.108,238.360,5.000,0.000,0.000,1.0
29/12/2006,05:30:00,2.288,0.000,240.740,9.400,0.000,0.000,0.0
10/3/2007,22:13:00,2.812,0.214,236.360,11.800,1.000,1.000,0.0
9/7/2009,09:43:00,0.386,0.094,243.210,1.800,0.000,0.000,1.0
17/9/2007,04:27:00,0.288,0.212,242.710,1.400,0.000,1.000,0.0
24/6/2009,14:25:00,1.288,0.054,238.130,5.400,0.000,0.000,18.0
17/5/2010,14:20:00,1.546,0.188,243.730,6.400,0.000,0.000,18.0
15/10/2008,08:24:00,1.358,0.000,240.010,5.600,0.000,0.000,18.0
29/8/2007,10:30:00,0.276,0.236,237.810,1.400,0.000,1.000,0.0
7/6/2009,23:26:00,1.414,0.090,242.990,5.800,0.000,1.000,19.0
6/9/2007,09:31:00,0.268,0.200,236.760,1.400,0.000,1.000,0.0
27/1/2010,05:06:00,0.276,0.000,244.940,1.000,0.000,0.000,1.0
29/1/2007,01:50:00,0.332,0.138,244.510,1.400,0.000,0.000,0.0
6/1/2007,06:43:00,0.244,0.000,241.590,1.000,0.000,0.000,0.0
26/9/2010,07:33:00,?,?,?,?,?,?,
19/7/2009,07:32:00,0.320,0.000,243.270,1.200,0.000,0.000,1.0
29/8/2008,17:04:00,0.082,0.000,241.880,0.200,0.000,0.000,1.0
12/3/2007,22:22:00,1.816,0.152,240.760,7.400,0.000,4.000,17.0
16/5/2010,15:43:00,0.520,0.122,243.900,2.200,0.000,0.000,0.0
27/12/2009,02:30:00,0.252,0.000,246.320,1.000,0.000,0.000,0.0
20/6/2009,03:19:00,0.308,0.224,242.140,1.400,0.000,0.000,0.0
21/4/2009,16:59:00,0.282,0.000,242.390,1.200,0.000,0.000,1.0
2/9/2009,13:09:00,0.260,0.080,241.880,1.200,0.000,0.000,1.0
14/5/2008,13:50:00,2.580,0.194,237.460,10.800,37.000,2.000,1.0
3/6/2010,00:17:00,0.592,0.082,242.110,2.400,0.000,2.000,1.0
8/4/2007,04:06:00,2.296,0.000,240.790,9.400,0.000,0.000,0.0
9/11/2010,09:03:00,1.616,0.066,237.73,6.8,0.0,0.0,18.0
12/4/2007,14:37:00,0.322,0.106,237.830,1.400,0.000,0.000,0.0
22/3/2007,19:38:00,1.894,0.118,234.640,8.000,0.000,0.000,0.0
25/4/2009,02:32:00,0.352,0.110,242.400,1.600,0.000,0.000,1.0
28/10/2009,21:44:00,2.226,0.194,237.920,9.400,1.000,1.000,18.0
6/4/2007,22:49:00,1.598,0.278,240.990,6.600,0.000,5.000,0.0
27/9/2009,08:42:00,0.132,0.000,244.700,0.600,0.000,0.000,1.0
29/11/2007,00:33:00,0.404,0.216,245.380,1.800,0.000,0.000,0.0
27/6/2007,17:36:00,0.202,0.090,240.730,1.000,0.000,0.000,0.0
6/3/2007,14:55:00,0.334,0.114,242.330,1.400,0.000,2.000,0.0
1/4/2010,13:47:00,1.420,0.088,243.000,5.800,0.000,0.000,18.0
4/4/2010,08:34:00,0.550,0.140,245.560,2.200,0.000,0.000,1.0
11/11/2007,21:41:00,1.244,0.046,240.090,5.200,0.000,0.000,0.0
12/4/2008,14:29:00,6.670,0.738,237.610,28.200,39.000,39.000,18.0
29/5/2007,10:29:00,0.704,0.052,233.120,3.200,0.000,0.000,0.0
5/5/2008,03:42:00,0.258,0.000,242.200,1.000,0.000,0.000,0.0
7/2/2010,15:07:00,2.818,0.156,246.810,11.400,0.000,40.000,1.0
29/12/2007,14:32:00,2.770,0.124,243.640,11.600,1.000,0.000,19.0
10/2/2007,12:22:00,3.810,0.122,236.180,16.000,0.000,36.000,17.0
15/9/2010,10:05:00,0.308,0.202,240.670,1.400,0.000,1.000,1.0
4/3/2010,17:15:00,0.268,0.000,243.070,1.200,0.000,0.000,1.0
14/2/2008,23:42:00,1.764,0.076,240.900,7.400,0.000,2.000,0.0
30/11/2007,17:39:00,0.320,0.096,243.560,1.400,0.000,1.000,0.0
1/5/2008,08:40:00,0.464,0.302,241.690,2.200,0.000,2.000,1.0
19/4/2010,21:45:00,1.110,0.162,239.430,4.600,0.000,0.000,0.0
25/4/2007,12:01:00,1.660,0.066,233.130,7.200,0.000,1.000,16.0
19/6/2007,02:10:00,0.190,0.116,240.960,0.800,0.000,0.000,0.0
3/4/2008,05:38:00,0.212,0.000,239.660,0.800,0.000,0.000,0.0
14/2/2007,07:22:00,2.184,0.168,239.310,9.000,0.000,0.000,18.0
3/9/2010,01:48:00,0.286,0.074,239.700,1.200,0.000,1.000,0.0
15/11/2007,15:29:00,0.412,0.000,239.210,2.000,0.000,0.000,0.0
28/4/2008,04:29:00,0.328,0.098,241.160,1.400,0.000,1.000,0.0
26/8/2010,17:56:00,0.330,0.202,243.270,1.600,0.000,2.000,1.0
23/2/2008,05:11:00,1.434,0.162,240.760,6.000,0.000,1.000,18.0
1/9/2010,10:22:00,1.574,0.094,241.480,6.400,1.000,0.000,19.0
9/7/2010,02:07:00,1.152,0.388,239.830,5.000,0.000,0.000,12.0
16/5/2007,00:06:00,1.334,0.000,238.430,5.600,0.000,0.000,17.0
16/10/2008,17:29:00,0.892,0.076,239.240,3.600,0.000,0.000,10.0
25/6/2008,09:22:00,0.944,0.236,237.240,4.800,0.000,0.000,0.0
12/3/2009,20:21:00,1.640,0.150,240.480,6.800,0.000,2.000,0.0
23/8/2008,10:12:00,0.158,0.134,238.180,0.800,0.000,1.000,1.0
6/1/2009,14:35:00,1.368,0.066,243.950,5.600,0.000,0.000,18.0
26/7/2010,19:41:00,0.334,0.216,241.570,1.600,0.000,0.000,0.0
6/6/2009,02:48:00,0.194,0.000,241.660,0.800,0.000,0.000,1.0
29/10/2007,04:17:00,0.206,0.000,243.400,0.800,0.000,0.000,0.0
25/9/2010,10:48:00,?,?,?,?,?,?,
27/11/2008,12:57:00,1.368,0.000,241.870,5.600,0.000,0.000,18.0
22/11/2007,15:40:00,0.554,0.092,243.180,2.600,0.000,0.000,0.0
25/9/2007,08:21:00,2.798,0.114,235.900,11.800,0.000,18.000,17.0
17/10/2009,02:49:00,0.222,0.046,240.070,0.800,0.000,0.000,1.0
1/2/2009,03:19:00,0.352,0.090,246.750,1.600,0.000,0.000,0.0
13/8/2007,15:19:00,1.128,0.000,235.750,4.800,0.000,0.000,17.0
14/1/2009,12:35:00,1.830,0.088,242.240,7.400,0.000,0.000,18.0
14/12/2009,17:32:00,0.624,0.000,243.430,2.600,0.000,0.000,1.0
21/8/2008,17:59:00,0.078,0.000,237.920,0.200,0.000,0.000,1.0
27/11/2007,20:28:00,2.052,0.046,237.820,8.600,0.000,0.000,0.0
9/1/2010,01:55:00,0.264,0.000,245.160,1.000,0.000,0.000,1.0
28/11/2009,03:27:00,0.308,0.090,244.010,1.200,0.000,2.000,1.0
26/1/2009,20:22:00,1.422,0.074,241.450,6.000,1.000,0.000,0.0
26/2/2008,01:02:00,0.288,0.078,240.510,1.200,0.000,0.000,0.0
27/4/2008,14:59:00,0.426,0.202,242.040,1.800,0.000,2.000,1.0
5/1/2009,00:31:00,0.486,0.210,250.650,2.200,0.000,0.000,0.0
1/9/2010,23:15:00,0.968,0.376,246.130,4.200,0.000,2.000,11.0
29/8/2009,02:36:00,0.214,0.118,242.470,1.000,0.000,0.000,1.0
25/2/2007,17:39:00,0.212,0.000,238.440,0.800,0.000,0.000,0.0
21/10/2008,03:59:00,1.026,0.214,241.700,4.400,0.000,2.000,11.0
10/12/2007,05:01:00,0.326,0.096,245.070,1.400,0.000,0.000,0.0
20/5/2008,17:35:00,0.222,0.106,241.870,1.000,0.000,0.000,0.0
17/10/2009,09:33:00,1.350,0.000,237.470,5.600,0.000,0.000,18.0
14/2/2010,19:40:00,2.340,0.302,237.750,9.800,0.000,0.000,18.0
21/12/2007,07:51:00,2.192,0.130,240.490,9.000,0.000,1.000,17.0
21/6/2007,17:30:00,0.192,0.106,243.510,0.800,0.000,0.000,0.0
28/3/2007,16:40:00,3.598,0.136,240.070,15.000,0.000,37.000,17.0
13/8/2008,14:23:00,0.246,0.254,240.560,1.400,0.000,0.000,1.0
25/4/2008,18:28:00,0.320,0.098,240.760,1.400,0.000,1.000,1.0
11/4/2009,12:26:00,2.222,0.350,241.910,9.200,0.000,2.000,29.0
9/2/2010,19:28:00,3.586,0.086,239.930,14.800,0.000,0.000,18.0
6/10/2007,07:32:00,0.282,0.062,239.380,1.200,0.000,0.000,0.0
13/3/2008,16:03:00,0.482,0.328,243.310,2.400,0.000,1.000,0.0
5/3/2008,15:22:00,2.456,0.190,238.520,10.600,0.000,37.000,0.0
7/7/2009,00:38:00,0.282,0.186,243.290,1.400,0.000,1.000,1.0
23/6/2007,03:49:00,0.120,0.000,239.850,0.600,0.000,0.000,0.0
21/3/2007,12:04:00,1.558,0.106,239.840,6.400,0.000,0.000,18.0
16/6/2009,05:49:00,0.392,0.356,241.520,2.200,0.000,1.000,1.0
3/2/2007,16:57:00,2.136,0.182,241.840,8.800,0.000,1.000,18.0
19/6/2007,17:41:00,0.268,0.236,241.990,1.400,0.000,0.000,0.0
16/3/2010,05:20:00,0.260,0.000,241.890,1.000,0.000,0.000,0.0
12/6/2008,00:39:00,0.246,0.078,239.960,1.200,0.000,1.000,1.0
24/11/2009,17:42:00,0.838,0.092,235.720,3.600,0.000,0.000,0.0
10/9/2008,02:50:00,0.146,0.000,239.570,0.600,0.000,0.000,0.0
7/6/2009,10:40:00,0.212,0.000,240.730,1.000,0.000,0.000,1.0
3/12/2007,08:02:00,2.786,0.154,238.620,11.600,1.000,0.000,18.0
3/1/2009,12:10:00,3.990,0.380,238.270,16.800,38.000,0.000,17.0
13/12/2008,21:40:00,0.488,0.178,241.920,2.200,0.000,0.000,0.0
2/11/2007,15:03:00,1.278,0.000,239.480,5.200,0.000,0.000,17.0
14/4/2008,06:43:00,0.360,0.128,244.240,1.600,0.000,1.000,1.0
18/5/2009,21:53:00,1.432,0.356,240.360,6.200,0.000,0.000,6.0
15/7/2008,21:10:00,0.794,0.140,241.670,3.200,0.000,0.000,0.0
19/12/2007,09:53:00,1.492,0.204,244.740,6.000,0.000,0.000,18.0
17/6/2007,01:57:00,2.190,0.072,240.740,9.000,0.000,0.000,18.0
13/10/2008,17:30:00,0.428,0.194,239.560,2.000,0.000,2.000,1.0
2/2/2009,11:34:00,1.512,0.300,239.450,6.400,0.000,1.000,18.0
24/1/2008,11:44:00,0.430,0.204,239.490,2.000,0.000,2.000,0.0
4/3/2007,01:37:00,0.216,0.000,239.680,0.800,0.000,0.000,0.0
17/9/2010,06:23:00,0.318,0.192,241.440,1.400,0.000,0.000,0.0
29/1/2009,12:50:00,1.820,0.102,243.860,7.400,0.000,0.000,18.0
