,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,day,month,Total_power_use
13587,0.394,0.118,240.16,1.8,0,2,1,16,4,3
13588,1.562,0.08,240.17,6.4,0,0,0,10,12,0
13589,0.178,0.0,240.67,0.8,0,0,1,9,6,1
13590,1.298,0.066,240.54,5.4,0,0,18,20,1,18
13591,0.704,0.22,242.49,3.0,0,1,0,18,7,1
13592,1.462,0.17,239.6,6.0,0,1,18,6,10,19
13593,0.226,0.0,244.99,0.8,0,0,0,8,11,0
13594,3.588,0.28,236.73,15.2,37,0,17,19,8,54
13595,0.426,0.0,242.73,2.0,0,0,0,26,10,0
13596,4.544,0.29,239.81,19.0,38,4,18,4,4,60
13597,1.09,0.11,241.73,4.4,0,0,1,4,7,1
13598,0.198,0.0,236.48,1.0,0,0,0,23,7,0
13599,0.218,0.0,242.43,1.0,0,0,0,4,4,0
13600,1.112,0.086,241.07,4.6,0,0,0,12,3,0
13601,2.984,0.418,237.99,12.6,0,0,18,4,4,18
13602,5.988,0.05,236.46,25.2,0,37,17,20,12,54
13603,1.536,0.0,237.65,6.4,0,0,17,7,10,17
13604,1.418,0.048,239.18,5.8,0,0,19,22,4,19
13605,1.184,0.39,241.39,6.8,0,2,0,11,7,2
13606,1.4,0.248,241.52,5.8,0,1,18,21,4,19
13607,1.964,0.17,237.36,8.2,0,0,18,9,4,18
13608,1.168,0.058,239.2,4.8,0,2,1,22,7,3
13609,1.576,0.318,239.95,6.6,0,1,17,19,4,18
13610,3.43,0.0,231.06,14.8,37,0,17,2,6,54
13611,0.216,0.112,235.0,1.0,0,0,0,25,7,0
13612,0.39,0.194,240.27,1.8,0,0,0,18,11,0
13613,1.18,0.0,238.67,4.8,0,0,18,24,9,18
13614,0.22,0.102,236.34,1.0,0,0,0,1,5,0
13615,2.724,0.07,243.11,11.2,39,0,0,4,3,39
13616,0.282,0.058,240.68,1.2,0,0,0,27,9,0
13617,1.884,0.174,239.48,7.8,0,6,19,2,5,25
13618,0.248,0.0,242.33,1.0,0,0,0,14,2,0
13619,1.082,0.076,242.68,4.4,0,0,0,12,1,0
13620,1.224,0.086,235.45,5.2,0,1,17,5,5,18
13621,1.914,0.096,246.96,7.6,1,0,19,8,11,20
13622,0.276,0.224,242.79,1.4,0,1,0,6,7,1
13623,0.214,0.058,246.34,0.8,0,0,0,26,11,0
13624,1.002,0.254,242.31,4.2,0,2,11,10,5,13
13625,5.842,0.194,232.84,25.0,43,0,17,14,1,60
13626,1.628,0.2,238.83,6.8,0,1,18,4,2,19
13627,0.258,0.0,242.44,1.0,0,0,1,25,1,1
13628,0.368,0.164,233.82,1.6,0,0,0,23,5,0
13629,0.336,0.0,240.91,1.4,0,0,0,5,11,0
13630,0.728,0.274,240.62,3.6,0,0,7,11,7,7
13631,0.18,0.0,241.48,0.8,0,1,1,24,9,2
13632,0.498,0.094,239.55,2.2,0,0,0,1,2,0
13633,1.582,0.164,239.17,6.6,0,1,18,24,3,19
13634,1.434,0.11,243.04,5.8,0,0,19,15,3,19
13635,2.298,0.372,238.69,10.0,0,0,17,14,3,17
13636,1.422,0.106,241.5,5.8,0,0,19,23,4,19
13637,0.274,0.074,238.07,1.2,0,0,1,27,6,1
13638,0.826,0.0,241.91,5.2,0,0,0,21,10,0
13639,0.42,0.25,244.74,2.0,0,1,1,28,4,2
13640,0.326,0.0,239.54,1.4,0,0,1,19,6,1
13641,1.646,0.072,238.93,6.8,0,0,17,29,3,17
13642,6.42,0.448,237.2,27.2,38,24,17,1,4,79
13643,0.3,0.074,242.58,1.4,0,0,0,19,1,0
13644,0.298,0.084,241.57,1.2,0,0,1,26,7,1
13645,1.61,0.102,245.31,6.6,2,0,18,30,1,20
13646,0.454,0.238,241.72,2.2,0,1,0,12,5,1
13647,0.204,0.0,238.74,1.0,0,0,0,14,5,0
13648,0.266,0.164,241.54,1.4,0,1,1,12,8,2
13649,0.326,0.118,247.41,1.4,0,0,0,1,4,0
13650,0.368,0.0,245.57,1.4,0,0,1,5,11,1
13651,1.298,0.068,239.14,5.4,0,0,18,15,2,18
13652,1.616,0.064,245.04,6.6,0,0,18,16,12,18
13653,1.37,0.0,245.04,5.6,0,0,19,12,5,19
13654,1.464,0.104,246.57,5.8,0,0,18,15,2,18
13655,0.292,0.068,243.3,1.2,0,0,0,20,3,0
13656,0.798,0.208,235.29,5.0,0,8,0,2,5,8
13657,3.28,0.33,239.4,15.6,15,1,17,11,3,33
13658,1.184,0.056,229.49,5.0,0,0,17,28,5,17
13659,0.788,0.092,239.46,3.2,0,0,11,22,5,11
13660,1.58,0.046,242.87,6.4,0,0,18,28,2,18
13661,0.186,0.0,240.7,0.8,0,0,1,11,6,1
13662,0.324,0.088,240.81,1.4,0,0,0,22,4,0
13663,0.216,0.0,241.27,0.8,0,0,0,9,4,0
13664,0.33,0.0,242.91,1.6,0,0,0,22,1,0
13665,0.242,0.0,242.54,1.0,0,0,0,13,11,0
13666,1.77,0.0,242.29,7.2,0,2,18,10,2,20
13667,0.162,0.0,241.88,0.6,0,0,0,20,5,0
13668,1.924,0.056,235.27,8.2,0,0,17,6,4,17
13669,1.554,0.126,238.5,6.4,0,4,18,3,6,22
13670,0.224,0.112,241.8,1.0,0,0,1,24,8,1
13671,0.418,0.224,242.34,1.8,0,0,1,2,12,1
13672,0.132,0.0,243.98,0.6,0,0,0,27,9,0
13673,1.586,0.184,240.62,6.6,0,0,19,10,9,19
13674,0.702,0.192,239.73,3.2,0,1,8,15,4,9
13675,0.3,0.228,240.57,1.6,0,1,1,27,7,2
13676,3.912,0.412,234.56,16.6,0,2,17,26,9,19
13677,0.204,0.0,241.29,1.0,0,0,1,29,5,1
13678,0.802,0.244,237.28,3.6,0,0,0,9,10,0
13679,1.296,0.0,241.74,5.2,0,0,18,8,2,18
13680,0.31,0.134,241.35,1.4,0,0,0,19,1,0
13681,0.81,0.102,233.83,3.4,0,0,0,7,8,0
13682,0.332,0.21,240.13,1.6,0,0,0,13,5,0
13683,0.308,0.06,243.06,1.2,0,0,0,22,2,0
13684,3.062,0.164,234.25,13.0,0,0,17,16,3,17
13685,0.584,0.084,242.55,2.8,0,0,3,3,10,3
13686,0.58,0.194,240.15,2.6,0,0,1,19,4,1
13687,2.52,0.0,242.66,10.2,0,37,1,19,10,38
13688,1.128,0.346,241.62,4.8,1,1,1,9,8,3
13689,0.488,0.116,241.04,2.0,0,0,0,24,3,0
13690,0.234,0.102,242.55,1.0,0,0,1,20,5,1
13691,0.22,0.144,244.19,1.0,0,0,0,22,6,0
13692,1.082,0.0,230.85,4.6,0,0,16,7,8,16
13693,0.606,0.218,243.12,3.0,0,0,6,14,5,6
13694,1.436,0.054,239.79,6.0,0,0,19,17,5,19
13695,1.52,0.072,245.14,6.2,0,1,18,3,2,19
13696,1.324,0.186,237.87,5.6,0,0,17,18,9,17
13697,0.502,0.184,236.58,2.2,0,2,1,5,9,3
13698,2.016,0.238,238.45,8.4,0,0,29,13,10,29
13699,0.432,0.352,245.14,2.2,0,1,1,24,8,2
13700,1.826,0.372,237.22,7.8,0,0,17,8,5,17
13701,2.306,0.058,241.53,9.4,0,0,0,25,3,0
13702,1.304,0.0,238.34,5.4,0,0,17,17,3,17
13703,2.068,0.388,238.62,8.8,0,0,18,29,3,18
13704,0.3,0.094,238.67,1.2,0,0,1,30,9,1
13705,0.188,0.05,242.43,1.0,0,0,1,14,9,1
13706,0.148,0.0,242.32,0.6,0,0,1,16,5,1
13707,1.448,0.104,242.39,6.0,0,0,19,29,5,19
13708,2.864,0.282,241.48,11.8,1,1,18,14,10,20
13709,0.372,0.11,231.5,1.8,0,0,0,27,5,0
13710,0.478,0.228,240.25,2.4,0,1,0,10,7,1
13711,1.744,0.062,241.21,7.2,0,0,1,21,4,1
13712,0.326,0.104,242.09,1.4,0,0,0,8,10,0
13713,1.924,0.374,237.76,8.6,0,0,17,29,1,17
13714,0.114,0.0,240.8,0.6,0,0,0,2,7,0
13715,1.476,0.194,240.76,6.2,0,2,17,17,11,19
13716,1.356,0.246,242.29,5.6,1,0,0,11,1,1
13717,0.222,0.0,236.45,1.0,0,0,0,27,5,0
13718,4.138,0.046,237.14,17.8,0,27,17,13,2,44
13719,0.352,0.128,243.98,1.4,0,0,0,23,4,0
13720,6.04,0.092,237.8,25.4,37,34,17,21,10,88
13721,0.08,0.0,240.08,0.2,0,0,0,26,8,0
13722,0.394,0.216,245.28,1.8,0,0,0,10,2,0
13723,1.334,0.08,243.19,5.4,0,0,19,30,9,19
13724,0.762,0.168,240.64,3.2,0,0,1,7,6,1
13725,2.988,0.408,237.94,13.0,0,0,17,1,10,17
13726,2.354,0.124,240.75,10.0,0,32,1,15,8,33
13727,1.392,0.266,243.68,5.8,0,1,0,11,1,1
13728,0.238,0.0,244.93,1.0,0,0,0,27,1,0
13729,2.936,0.09,236.31,12.4,0,0,18,28,5,18
13730,0.31,0.162,244.39,1.4,0,0,0,31,12,0
13731,0.592,0.094,240.28,2.4,0,1,0,13,2,1
13732,0.292,0.0,241.15,1.6,0,0,0,12,6,0
13733,1.204,0.068,236.62,5.0,0,1,17,24,9,18
13734,1.944,0.112,238.78,8.0,0,1,18,24,2,19
13735,0.222,0.0,244.49,1.0,0,0,0,27,2,0
13736,0.538,0.0,243.23,2.2,0,0,1,31,8,1
13737,1.606,0.172,241.71,6.6,0,1,18,10,2,19
13738,0.316,0.11,248.01,1.4,0,0,0,2,2,0
13739,0.166,0.144,242.23,0.8,0,2,1,14,8,3
13740,0.414,0.296,242.07,2.0,0,0,0,3,1,0
13741,1.462,0.054,238.58,6.2,0,1,18,25,2,19
13742,0.518,0.076,238.61,2.4,0,0,0,5,3,0
13743,0.478,0.244,242.32,2.4,0,1,0,26,5,1
13744,0.582,0.206,239.25,2.8,0,1,0,8,4,1
13745,2.17,0.062,234.53,9.2,0,0,0,6,5,0
13746,0.316,0.228,242.99,1.6,0,1,0,18,9,1
13747,0.568,0.256,242.11,2.6,2,1,1,27,6,4
13748,0.36,0.096,240.91,1.6,0,0,1,11,10,1
13749,1.622,0.062,244.05,6.6,0,0,18,21,7,18
13750,1.42,0.0,239.68,5.8,0,2,18,25,6,20
13751,1.388,0.0,245.95,5.6,0,0,18,20,11,18
13752,2.422,0.076,238.58,10.0,1,1,18,28,3,20
13753,0.658,0.0,243.53,2.6,0,0,1,4,12,1
13754,1.206,0.0,238.73,5.0,0,0,18,16,6,18
13755,1.256,0.0,240.18,5.2,0,0,18,31,5,18
13756,0.442,0.224,245.47,2.0,0,1,0,8,5,1
13757,1.384,0.276,239.2,5.8,0,1,18,1,8,19
13758,3.17,0.31,238.51,13.6,1,31,0,13,1,32
13759,3.556,0.12,239.12,14.8,0,38,18,29,9,56
13760,0.262,0.0,241.21,1.0,0,0,1,11,5,1
13761,1.38,0.07,241.31,5.6,0,0,18,15,2,18
13762,1.004,0.27,239.11,4.4,0,1,13,5,7,14
13763,1.32,0.0,240.43,5.4,0,0,18,28,4,18
13764,0.226,0.114,235.85,1.0,0,1,0,12,5,1
13765,0.424,0.326,245.74,2.2,0,2,0,28,12,2
13766,1.782,0.204,239.08,7.4,0,0,0,23,10,0
13767,1.35,0.054,239.39,5.6,0,0,17,4,3,17
13768,2.904,0.334,240.36,12.2,0,1,17,26,12,18
13769,1.886,0.0,242.92,7.8,0,0,18,6,12,18
13770,1.4,0.0,240.53,5.8,0,0,18,20,2,18
13771,1.368,0.188,238.97,5.6,0,1,18,24,7,19
13772,0.23,0.054,241.57,1.0,0,0,1,18,10,1
13773,1.924,0.222,239.51,8.0,0,0,18,14,5,18
13774,4.866,0.054,234.99,20.6,0,0,0,13,1,0
13775,0.58,0.1,243.61,2.4,0,0,1,27,8,1
13776,1.908,0.188,237.88,8.0,0,0,17,17,4,17
13777,2.638,0.156,236.75,11.0,37,1,1,11,10,39
13778,5.06,0.248,239.74,21.0,0,39,18,17,1,57
13779,1.174,0.246,239.58,5.0,0,1,0,3,9,1
13780,0.412,0.09,242.83,1.8,0,0,0,1,4,0
13781,0.232,0.0,239.45,1.0,0,0,1,14,4,1
13782,1.204,0.0,238.09,5.0,0,0,18,6,6,18
13783,0.534,0.244,245.94,2.4,0,2,0,11,5,2
13784,1.716,0.068,240.31,7.0,0,0,0,19,3,0
13785,0.286,0.0,242.56,1.2,0,0,1,25,10,1
13786,2.74,0.056,232.03,12.2,0,0,0,26,4,0
13787,0.204,0.0,241.85,0.8,0,0,0,29,10,0
13788,1.814,0.186,240.86,7.4,0,0,17,8,3,17
13789,1.64,0.248,240.95,6.8,0,1,19,26,8,20
13790,0.252,0.0,240.41,1.0,0,0,1,27,4,1
13791,1.686,0.076,240.95,7.2,0,0,17,24,11,17
13792,2.124,0.122,236.23,9.0,0,0,17,5,2,17
13793,1.298,0.082,240.0,5.4,0,2,18,4,9,20
13794,1.428,0.0,239.62,6.0,0,0,17,23,3,17
13795,0.316,0.054,243.54,1.4,0,0,0,17,1,0
13796,1.224,0.0,240.04,5.0,0,0,18,27,5,18
13797,1.888,0.0,240.75,7.8,0,0,19,23,11,19
13798,0.344,0.112,241.0,1.4,0,0,0,24,4,0
13799,0.382,0.076,240.57,1.6,0,0,1,9,4,1
13800,1.008,0.41,240.4,4.4,0,2,12,24,9,14
13801,1.684,0.0,237.05,7.0,0,0,0,6,1,0
13802,2.854,0.256,236.29,12.0,0,1,18,24,4,19
13803,1.448,0.12,243.46,5.8,0,0,19,15,1,19
13804,0.344,0.0,242.75,1.6,0,0,0,20,11,0
13805,0.526,0.216,242.0,2.4,0,2,0,1,4,2
13806,0.3,0.086,243.49,1.2,0,0,1,29,10,1
13807,0.374,0.1,241.06,1.6,0,0,0,5,11,0
13808,1.9,0.0,242.36,7.8,0,0,18,6,12,18
13809,1.666,0.252,245.57,6.8,0,4,18,4,2,22
13810,0.384,0.112,247.84,1.6,0,0,0,3,4,0
13811,1.288,0.0,240.57,5.2,0,0,18,11,2,18
13812,0.23,0.13,239.44,1.0,0,0,1,2,8,1
13813,0.34,0.212,238.12,1.6,0,0,1,1,8,1
13814,1.394,0.188,236.17,5.8,0,0,0,25,10,0
13815,3.076,0.05,237.1,13.0,0,0,18,13,12,18
13816,0.35,0.116,242.27,1.6,0,0,1,7,12,1
13817,0.316,0.064,242.84,1.2,0,0,1,5,2,1
13818,2.662,0.376,241.88,12.0,30,3,0,25,12,33
13819,1.336,0.0,244.17,5.4,0,0,19,2,2,19
13820,4.926,0.142,239.49,20.6,0,37,17,29,1,54
13821,0.554,0.09,243.29,2.4,0,0,0,19,4,0
13822,0.222,0.0,242.07,0.8,0,0,0,27,3,0
13823,0.28,0.146,240.99,1.4,0,0,1,2,9,1
13824,0.324,0.162,242.48,1.4,0,0,0,3,1,0
13825,0.242,0.0,232.06,1.0,0,0,1,28,5,1
13826,0.27,0.0,243.95,1.2,0,0,0,3,3,0
13827,0.382,0.226,243.31,1.8,0,1,0,22,3,1
13828,0.582,0.214,241.5,2.6,0,0,1,3,5,1
13829,0.474,0.094,242.05,2.0,0,0,1,30,5,1
13830,2.306,0.0,240.65,9.6,0,0,0,4,1,0
13831,1.296,0.098,241.68,5.4,0,2,17,17,9,19
13832,0.226,0.1,241.01,1.0,0,0,0,20,7,0
13833,1.864,0.18,239.74,7.8,0,1,0,5,7,1
13834,0.978,0.394,243.04,4.2,0,0,11,16,10,11
13835,0.268,0.0,243.44,1.0,0,0,1,20,1,1
13836,0.45,0.25,245.6,2.0,0,2,1,4,3,3
13837,0.24,0.14,244.1,1.0,0,0,1,23,7,1
13838,0.318,0.194,239.21,1.6,0,0,1,5,7,1
13839,0.58,0.0,236.17,3.2,0,0,7,4,6,7
13840,0.42,0.0,245.18,2.0,0,0,0,30,11,0
13841,0.11,0.0,241.18,0.4,0,0,0,7,7,0
13842,6.112,0.096,238.31,25.6,0,75,17,18,2,92
13843,0.218,0.0,240.36,1.0,0,0,0,15,11,0
13844,0.564,0.328,240.7,2.6,0,1,0,10,10,1
13845,1.458,0.07,247.06,5.8,0,0,19,21,12,19
13846,1.53,0.2,242.71,6.2,0,0,19,17,5,19
13847,1.44,0.204,240.68,6.0,0,2,18,26,2,20
13848,0.152,0.0,241.82,0.6,0,0,1,16,6,1
13849,0.314,0.082,237.3,1.4,0,0,1,26,5,1
13850,0.35,0.056,241.28,1.6,0,0,0,19,11,0
13851,1.408,0.0,243.89,5.8,0,0,0,27,12,0
13852,3.2,0.444,239.36,13.4,38,1,0,10,6,39
13853,0.462,0.156,243.78,2.0,0,1,1,4,10,2
13854,0.374,0.23,237.59,1.8,1,0,0,1,8,1
13855,0.528,0.132,240.12,2.2,0,0,0,16,10,0
13856,3.76,0.144,233.14,16.0,0,35,17,1,4,52
13857,1.584,0.194,237.99,6.6,0,0,0,13,8,0
13858,0.286,0.076,237.07,1.2,0,0,0,9,4,0
13859,0.47,0.31,242.73,2.2,0,1,0,25,10,1
13860,1.36,0.1,238.88,5.6,0,0,18,27,10,18
13861,0.586,0.094,240.04,2.8,0,0,9,26,8,9
13862,1.17,0.402,240.39,5.2,0,1,13,14,7,14
13863,0.256,0.278,242.14,1.4,0,2,0,6,8,2
13864,2.116,0.272,237.42,9.0,0,1,17,26,9,18
13865,1.38,0.0,241.31,5.6,0,0,17,26,11,17
13866,2.442,0.21,238.16,10.2,0,1,0,1,1,1
13867,0.364,0.218,241.62,1.8,0,1,1,15,9,2
13868,0.266,0.0,244.01,1.2,0,0,0,9,2,0
13869,0.368,0.078,242.58,1.6,0,0,1,8,10,1
13870,3.488,0.432,236.95,14.8,1,0,17,9,12,18
13871,0.28,0.084,241.9,1.2,0,0,0,28,2,0
13872,0.234,0.08,240.13,1.0,0,0,0,27,7,0
13873,1.944,0.318,246.37,8.0,0,1,19,8,2,20
13874,0.496,0.186,239.99,2.2,0,1,1,29,11,2
13875,0.674,0.42,240.64,3.6,0,1,4,15,6,5
13876,0.242,0.088,238.68,1.0,0,0,1,17,9,1
13877,0.222,0.0,242.24,1.0,0,0,0,18,1,0
13878,2.368,0.0,237.31,9.8,37,0,0,21,8,37
13879,3.186,0.144,244.26,13.2,0,25,18,18,12,43
13880,0.418,0.1,244.01,1.8,0,0,0,1,4,0
13881,3.528,0.262,239.5,15.0,2,28,17,26,8,47
13882,2.31,0.198,238.34,9.6,0,1,17,27,2,18
13883,1.516,0.158,244.91,6.2,0,17,1,28,7,18
13884,0.21,0.054,241.36,0.8,0,0,0,27,10,0
13885,0.574,0.348,242.45,2.8,0,1,0,24,6,1
13886,1.672,0.0,242.84,6.8,0,0,0,2,1,0
13887,0.15,0.0,240.9,0.6,0,0,0,26,7,0
13888,5.062,0.4,232.42,21.8,37,0,16,25,3,53
13889,0.402,0.0,244.85,1.8,0,0,0,6,2,0
13890,0.234,0.132,243.31,1.0,0,0,1,4,7,1
13891,0.422,0.186,238.98,2.0,0,1,1,3,3,2
13892,0.392,0.346,239.02,2.2,0,2,1,1,8,3
13893,2.266,0.05,239.39,9.4,0,0,0,22,2,0
13894,0.226,0.0,245.19,1.0,0,0,0,11,3,0
13895,0.694,0.172,240.83,3.0,0,1,0,23,3,1
13896,1.562,0.068,247.42,6.2,0,0,19,5,1,19
13897,4.35,0.276,240.91,18.0,0,34,18,2,12,52
13898,0.33,0.08,239.35,1.6,0,1,0,7,1,1
13899,3.592,0.312,235.84,15.2,37,1,18,16,6,56
13900,0.342,0.116,244.58,1.4,0,0,0,20,1,0
13901,0.17,0.142,241.61,0.8,0,2,1,21,8,3
13902,1.524,0.124,241.65,6.4,0,0,19,30,7,19
13903,0.29,0.104,239.21,1.2,0,1,0,2,3,1
13904,1.47,0.14,248.46,5.8,0,1,19,25,3,20
13905,1.366,0.096,240.41,5.6,0,0,18,29,9,18
13906,0.32,0.118,240.57,1.4,0,0,0,14,4,0
13907,0.272,0.0,244.32,1.0,0,0,1,17,5,1
13908,6.008,0.372,237.61,25.6,66,0,17,8,3,83
13909,0.896,0.076,236.99,3.8,0,0,0,4,5,0
13910,0.286,0.1,233.51,1.4,0,0,0,11,5,0
13911,0.606,0.13,234.28,2.6,0,0,0,26,4,0
13912,0.286,0.092,239.36,1.2,0,1,0,1,11,1
13913,1.27,0.0,240.82,5.2,0,0,18,25,8,18
13914,0.318,0.118,242.01,1.4,0,0,0,13,12,0
13915,0.154,0.0,240.41,0.6,0,0,1,8,8,1
13916,0.352,0.114,245.88,1.4,0,2,1,9,3,3
13917,2.852,0.12,237.72,12.0,0,0,18,11,12,18
13918,2.488,0.0,242.55,10.2,0,0,18,9,3,18
13919,3.454,0.056,245.19,14.4,33,0,18,2,2,51
13920,0.218,0.0,252.01,0.8,0,0,0,23,12,0
13921,1.294,0.056,239.38,5.4,0,0,18,18,5,18
13922,0.502,0.224,243.55,2.2,0,1,1,11,10,2
13923,0.232,0.0,247.57,1.0,0,0,0,24,12,0
13924,0.356,0.132,246.03,1.4,0,0,1,10,1,1
13925,0.228,0.0,246.98,1.0,0,0,0,25,11,0
13926,1.498,0.0,242.89,6.2,0,0,19,5,2,19
13927,0.242,0.0,241.15,1.0,0,1,0,7,4,1
13928,1.428,0.216,239.92,6.0,1,1,18,23,6,20
13929,0.312,0.114,246.96,1.4,0,0,0,22,12,0
13930,1.218,0.06,242.34,5.0,0,0,0,17,2,0
13931,0.296,0.066,241.55,1.2,0,0,0,25,5,0
13932,0.312,0.124,241.12,1.4,0,0,0,24,2,0
13933,0.474,0.0,242.49,2.0,0,0,1,12,10,1
13934,1.452,0.08,242.99,6.0,0,0,18,16,1,18
13935,0.564,0.164,236.77,2.4,0,1,1,1,10,2
13936,1.404,0.09,238.95,5.8,0,0,18,8,10,18
13937,0.338,0.106,241.88,1.4,0,0,0,3,10,0
13938,0.312,0.06,243.26,1.4,0,0,1,16,10,1
13939,3.226,0.07,241.21,14.0,11,0,18,8,12,29
13940,0.454,0.234,243.14,2.0,0,1,0,28,3,1
13941,0.464,0.276,242.69,2.2,0,0,1,23,8,1
13942,2.276,0.356,238.53,9.6,1,1,0,14,10,2
13943,0.424,0.2,242.73,1.8,0,1,1,13,10,2
13944,1.59,0.246,250.88,6.4,0,0,20,17,12,20
13945,0.252,0.0,243.7,1.0,0,0,0,25,2,0
13946,1.752,0.056,238.31,7.2,0,0,17,17,11,17
13947,2.126,0.0,239.48,8.8,0,0,18,2,10,18
13948,0.758,0.218,243.57,3.2,0,0,11,19,9,11
13949,0.234,0.202,241.5,1.2,0,1,0,18,6,1
13950,0.296,0.102,244.86,1.2,0,1,1,1,11,2
13951,1.442,0.0,247.03,5.8,0,1,20,2,12,21
13952,0.332,0.062,245.76,1.4,0,0,1,12,2,1
13953,0.526,0.218,242.02,2.4,0,1,0,15,1,1
13954,1.424,0.106,240.33,5.8,0,0,18,16,5,18
13955,1.792,0.102,251.23,7.0,0,0,20,19,12,20
13956,0.324,0.048,243.23,1.4,0,0,0,25,1,0
13957,1.466,0.1,239.67,6.2,0,0,18,21,7,18
13958,0.504,0.228,241.96,2.4,0,1,1,30,5,2
13959,0.174,0.148,238.96,0.8,0,0,0,22,8,0
13960,4.194,0.046,238.72,17.4,38,0,18,22,9,56
13961,0.494,0.0,244.95,2.0,0,0,1,7,10,1
13962,0.586,0.28,238.42,2.6,0,4,0,31,3,4
13963,0.226,0.0,244.95,1.0,0,0,0,19,3,0
13964,1.606,0.0,238.16,6.6,0,0,18,9,10,18
13965,0.208,0.106,241.99,1.0,0,0,1,5,8,1
13966,1.664,0.072,239.04,6.8,0,0,18,20,5,18
13967,8.684,0.25,235.2,37.0,37,72,17,25,1,126
13968,3.126,0.268,243.18,13.0,0,35,1,6,12,36
13969,2.376,0.076,239.48,9.8,0,1,17,24,11,18
13970,1.342,0.0,241.71,5.4,0,0,19,15,3,19
13971,0.324,0.16,234.16,1.6,0,1,0,1,5,1
13972,2.364,0.264,238.8,10.2,1,33,1,1,5,35
13973,1.654,0.11,240.59,6.8,0,0,17,23,12,17
13974,0.336,0.154,244.42,1.4,0,2,0,18,2,2
13975,3.352,0.12,233.71,14.4,0,0,17,31,1,17
13976,2.41,0.0,238.36,10.0,0,1,18,5,2,19
13977,2.276,0.294,233.46,10.2,0,26,0,16,5,26
13978,0.404,0.258,243.15,2.8,0,0,1,7,7,1
13979,0.236,0.248,242.12,1.4,0,2,0,25,8,2
13980,0.686,0.074,242.45,2.8,0,0,0,17,11,0
13981,1.438,0.592,239.49,7.0,0,1,1,2,4,2
13982,0.22,0.104,236.51,1.0,0,0,0,27,6,0
13983,0.432,0.188,240.78,2.2,0,1,0,23,4,1
13984,0.384,0.082,238.41,1.6,1,2,1,20,7,4
13985,2.438,0.216,238.19,10.2,0,1,18,19,1,19
13986,1.834,0.082,237.07,7.8,0,0,18,4,1,18
13987,1.374,0.218,241.95,5.6,0,0,18,14,7,18
13988,0.29,0.0,248.38,1.2,0,0,0,20,12,0
13989,0.108,0.056,240.47,0.4,0,0,1,27,8,1
13990,1.598,0.076,237.06,6.6,0,0,18,31,8,18
13991,1.468,0.074,240.66,6.0,0,0,18,21,2,18
13992,0.37,0.106,244.03,1.6,0,0,0,25,10,0
13993,0.294,0.116,241.94,1.4,0,0,1,11,6,1
13994,0.226,0.08,239.6,1.0,0,0,0,29,7,0
13995,0.368,0.22,243.02,1.8,0,2,0,6,9,2
13996,1.644,0.19,240.7,6.8,0,0,18,6,9,18
13997,0.254,0.226,239.35,1.4,0,2,0,20,6,2
13998,1.238,0.0,239.88,5.0,0,0,18,13,9,18
13999,0.306,0.08,246.08,1.2,0,0,0,2,2,0
14000,0.314,0.0,245.95,1.4,0,0,1,9,4,1
14001,3.24,0.216,237.09,13.6,0,0,17,3,2,17
14002,2.418,0.36,240.91,10.0,0,2,18,8,3,20
14003,1.646,0.124,243.53,6.8,0,0,19,8,4,19
14004,2.172,0.358,237.89,9.4,0,20,1,13,6,21
14005,2.068,0.0,243.82,8.6,0,0,18,4,12,18
14006,0.244,0.124,241.96,1.0,0,2,1,21,9,3
14007,0.318,0.104,241.34,1.4,0,0,1,14,10,1
14008,2.046,0.23,237.63,8.6,0,0,18,21,6,18
14009,0.238,0.146,242.54,1.2,0,1,1,12,8,2
14010,0.478,0.0,240.19,2.0,0,0,1,27,2,1
14011,0.102,0.0,235.61,0.4,0,0,0,9,8,0
14012,0.35,0.12,243.27,1.4,0,0,1,24,4,1
14013,0.212,0.062,240.82,0.8,0,0,0,11,12,0
14014,1.402,0.226,240.15,5.8,0,1,18,4,8,19
14015,0.226,0.108,242.86,1.0,0,0,0,11,6,0
14016,4.584,0.05,237.01,19.2,37,36,0,6,9,73
14017,2.09,0.208,239.19,8.8,0,0,18,16,9,18
14018,0.326,0.246,241.35,1.6,0,0,1,19,5,1
14019,0.21,0.076,226.38,1.0,0,0,0,18,7,0
14020,1.4,0.056,245.44,5.6,0,0,18,4,2,18
14021,1.434,0.086,246.01,5.8,0,0,18,21,12,18
14022,1.334,0.05,237.74,5.6,0,0,17,7,7,17
14023,0.57,0.05,242.08,2.6,0,0,5,13,4,5
14024,1.99,0.146,237.55,8.4,0,0,17,18,1,17
14025,0.298,0.25,241.39,1.6,0,1,1,24,7,2
14026,0.518,0.0,242.35,2.6,0,0,0,19,9,0
14027,1.344,0.234,236.83,5.6,0,1,0,10,11,1
14028,2.438,0.0,238.61,10.2,38,0,1,15,7,39
14029,0.208,0.0,238.33,0.8,0,0,0,26,2,0
14030,1.402,0.154,239.23,5.8,0,0,17,21,4,17
14031,1.356,0.204,246.47,5.6,0,2,1,28,4,3
14032,1.768,0.058,237.66,7.8,0,0,17,10,2,17
14033,0.152,0.0,239.38,0.6,0,0,1,28,7,1
14034,3.924,0.0,241.04,16.2,0,40,18,25,3,58
14035,0.36,0.248,241.48,1.8,0,2,1,31,7,3
