Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,day,month,Total_power_use
0.514,0.054,239.77,2.6,0,0,8,7,7,8
1.286,0.0,240.13,5.2,0,0,19,13,11,19
1.318,0.052,244.86,5.4,0,0,0,27,12,0
0.23,0.0,241.51,1.0,0,0,0,17,2,0
1.412,0.056,239.19,5.8,0,0,17,23,2,17
0.102,0.0,237.12,0.4,0,0,0,29,7,0
1.624,0.114,241.54,6.8,0,0,0,21,3,0
0.51,0.162,242.74,2.2,0,0,0,14,12,0
0.54,0.0,243.07,2.2,0,0,1,7,12,1
0.304,0.078,243.05,1.4,0,0,0,1,9,0
0.494,0.0,244.65,2.2,1,0,1,24,8,2
0.346,0.348,239.34,2.0,0,1,0,13,6,1
0.198,0.0,239.81,0.8,0,0,0,4,11,0
3.132,0.192,238.76,13.0,0,0,18,24,1,18
1.434,0.174,240.5,6.0,0,1,18,20,3,19
1.456,0.208,235.27,6.2,1,0,17,14,8,18
1.65,0.344,238.11,7.2,0,18,0,5,10,18
2.53,0.196,242.84,10.4,0,0,18,29,3,18
0.726,0.116,245.12,3.2,0,0,0,9,12,0
1.974,0.208,241.14,8.2,0,0,30,18,6,30
0.424,0.24,242.17,2.0,0,1,0,25,4,1
1.932,0.126,241.33,8.0,0,0,18,15,4,18
0.672,0.0,242.07,3.0,0,0,0,9,12,0
0.552,0.324,240.49,2.6,0,1,0,4,2,1
0.316,0.072,234.67,1.4,0,0,0,31,5,0
2.226,0.048,238.88,9.2,0,0,17,15,1,17
0.386,0.19,242.73,1.8,0,0,0,16,11,0
0.37,0.048,239.32,1.6,0,0,0,29,8,0
1.718,0.0,240.0,7.0,0,0,18,23,9,18
0.402,0.106,240.71,2.0,0,0,0,16,9,0
0.244,0.09,242.02,1.0,0,0,1,12,9,1
1.272,0.0,239.19,5.2,0,0,18,3,9,18
1.64,0.102,239.82,6.8,0,0,18,7,6,18
1.722,0.26,240.86,7.4,0,0,0,21,11,0
1.408,0.112,240.78,5.8,0,0,18,22,9,18
0.228,0.0,244.96,1.0,0,0,0,15,12,0
0.382,0.0,236.37,1.6,0,0,0,31,5,0
0.576,0.072,238.19,2.4,0,0,0,24,6,0
1.434,0.088,243.98,5.8,0,1,19,31,10,20
0.314,0.22,239.39,1.6,0,0,0,29,6,0
0.256,0.0,244.46,1.0,0,0,1,10,4,1
3.864,0.216,236.52,16.2,0,37,17,3,9,54
0.342,0.0,240.6,1.4,0,0,1,1,7,1
1.038,0.09,237.53,4.4,0,0,0,14,2,0
1.046,0.374,242.63,4.6,0,0,11,10,10,11
4.498,0.466,237.55,19.0,38,2,17,17,2,57
0.588,0.112,242.72,2.4,0,2,0,3,1,2
1.492,0.122,242.48,6.2,0,0,0,12,1,0
1.308,0.136,235.78,5.8,0,2,15,28,6,17
0.25,0.27,239.51,1.4,0,1,0,30,8,1
0.928,0.288,240.81,4.0,0,0,11,9,6,11
0.398,0.076,241.16,1.6,0,0,0,27,4,0
0.43,0.256,245.33,2.0,0,2,0,11,3,2
0.244,0.0,247.01,1.0,0,0,0,1,11,0
0.21,0.144,241.52,1.0,0,0,0,20,8,0
0.506,0.186,240.7,2.4,1,2,1,5,7,4
0.372,0.1,243.05,1.6,0,0,0,17,5,0
0.284,0.0,245.13,1.4,0,0,0,20,3,0
3.482,0.394,235.53,15.4,1,28,17,27,12,46
0.342,0.086,240.12,1.4,0,0,1,16,10,1
1.306,0.128,240.77,5.4,0,1,0,9,1,1
2.766,0.306,234.29,11.8,0,0,28,30,9,28
0.32,0.1,242.15,1.4,0,0,0,4,2,0
0.294,0.074,239.27,1.2,0,0,0,25,5,0
0.108,0.0,239.85,0.6,0,0,0,21,9,0
1.51,0.126,244.76,6.2,0,0,19,1,12,19
2.044,0.382,236.72,8.8,0,0,29,30,7,29
1.282,0.0,236.26,5.4,0,0,17,17,10,17
3.884,0.306,236.66,16.4,38,2,18,25,5,58
0.366,0.216,242.33,1.8,0,0,0,13,9,0
0.226,0.0,246.09,1.0,0,0,0,22,12,0
0.392,0.12,246.01,1.8,0,0,0,17,9,0
2.328,0.0,242.98,9.4,0,0,0,24,1,0
0.482,0.536,240.69,3.0,0,1,0,25,6,1
1.526,0.158,232.64,6.6,0,0,0,16,1,0
0.704,0.144,240.02,3.2,0,0,1,14,9,1
0.8,0.32,238.88,3.6,0,2,0,17,3,2
0.574,0.248,244.19,2.6,0,1,0,14,4,1
0.234,0.0,237.98,1.0,0,0,0,22,7,0
0.348,0.142,243.58,1.4,0,1,1,24,3,2
0.224,0.102,238.72,1.0,0,1,0,18,6,1
1.356,0.21,238.55,5.6,0,0,18,29,8,18
0.3,0.0,250.53,1.2,0,0,1,3,12,1
4.236,0.0,234.36,18.0,0,0,17,3,11,17
0.194,0.0,243.5,0.8,0,0,1,20,5,1
0.29,0.0,241.32,1.2,0,0,0,6,10,0
1.236,0.224,240.99,5.6,0,0,0,1,4,0
0.282,0.114,241.9,1.2,0,0,1,19,8,1
0.382,0.048,242.57,1.6,0,0,1,18,10,1
0.278,0.212,236.98,1.4,0,1,0,26,4,1
0.32,0.126,249.83,1.4,0,0,0,22,12,0
1.584,0.318,241.51,6.6,0,1,18,13,3,19
0.374,0.118,244.1,1.6,0,0,1,15,5,1
0.64,0.25,245.34,2.8,0,1,0,13,2,1
0.294,0.0,245.42,1.2,0,0,1,16,4,1
0.384,0.214,242.06,1.8,0,1,0,9,7,1
0.332,0.254,241.7,1.8,0,1,1,25,5,2
1.408,0.0,239.5,5.8,0,0,18,3,4,18
0.258,0.0,240.87,1.0,0,0,1,12,4,1
0.638,0.052,239.56,3.0,0,0,0,17,7,0
1.48,0.326,240.05,6.2,0,1,18,12,7,19
1.92,0.114,242.03,8.0,0,0,28,21,5,28
0.168,0.088,235.61,0.8,0,0,0,29,7,0
0.35,0.374,240.07,2.0,0,1,1,15,8,2
0.726,0.0,239.95,3.6,0,0,4,9,9,4
1.426,0.126,243.19,5.8,0,0,19,22,1,19
2.236,0.17,239.38,9.2,0,2,18,15,4,20
1.234,0.076,237.28,5.2,0,0,17,6,9,17
0.73,0.12,244.97,3.0,0,0,1,25,3,1
0.194,0.112,236.34,1.0,0,0,0,7,8,0
1.288,0.052,241.51,5.2,0,0,18,24,12,18
1.326,0.06,239.26,5.6,0,0,0,2,12,0
0.43,0.212,240.24,2.0,0,0,1,25,4,1
0.304,0.224,239.87,1.6,0,2,1,11,7,3
0.25,0.0,242.17,1.0,0,1,0,5,11,1
0.192,0.0,239.68,0.8,0,0,1,22,5,1
0.3,0.24,240.17,1.6,0,0,1,24,9,1
1.626,0.318,242.52,6.8,0,1,19,14,4,20
0.342,0.118,244.51,1.4,0,0,1,25,12,1
1.678,0.348,240.4,7.0,0,1,18,24,4,19
2.012,0.0,238.67,8.4,1,1,18,9,2,20
1.434,0.104,238.99,6.0,0,0,17,25,12,17
0.25,0.106,241.81,1.0,0,1,1,24,7,2
0.218,0.0,245.38,0.8,0,0,0,20,3,0
0.234,0.088,241.19,1.0,0,0,1,11,8,1
0.208,0.118,234.73,1.0,0,0,0,10,8,0
0.326,0.222,240.73,1.6,0,1,1,23,6,2
0.936,0.24,240.62,4.0,0,2,1,27,11,3
2.192,0.118,239.72,9.0,0,0,18,20,9,18
0.27,0.0,244.14,1.2,0,0,0,4,3,0
0.962,0.076,238.51,4.0,0,0,12,24,9,12
0.28,0.196,239.7,1.6,0,0,0,19,8,0
0.292,0.208,240.29,1.4,0,1,1,25,6,2
0.296,0.062,240.27,1.4,0,0,0,21,11,0
3.064,0.086,238.5,12.8,1,0,18,19,1,19
3.756,0.268,233.95,16.0,0,38,17,20,6,55
0.312,0.086,242.77,1.4,0,2,0,18,3,2
0.378,0.186,239.61,1.6,0,2,1,28,5,3
0.94,0.072,242.41,3.8,0,1,1,1,12,2
0.244,0.0,243.08,1.0,0,0,0,28,3,0
0.234,0.126,240.85,1.0,0,2,1,26,7,3
2.136,0.228,238.16,9.0,0,1,28,27,2,29
0.262,0.048,243.93,1.2,0,0,0,22,11,0
0.302,0.206,240.53,1.4,0,1,1,6,9,2
1.43,0.074,239.72,6.0,0,1,19,20,5,20
0.278,0.218,241.01,1.4,0,1,0,20,8,1
0.822,0.166,243.66,3.4,0,0,1,17,4,1
0.522,0.08,241.72,2.4,0,0,0,1,11,0
1.738,0.122,238.5,7.2,0,0,18,4,4,18
0.23,0.092,242.13,1.0,0,0,1,15,8,1
0.308,0.208,239.01,1.6,0,1,1,7,7,2
0.348,0.0,242.8,1.4,0,0,1,21,2,1
1.508,0.152,239.17,6.2,0,0,18,8,10,18
1.814,0.074,234.92,7.6,0,1,17,12,2,18
0.798,0.168,242.85,3.4,0,0,0,12,12,0
0.304,0.118,242.13,1.4,0,1,0,19,2,1
0.574,0.124,244.09,2.8,0,0,0,3,11,0
1.372,0.108,237.58,5.8,0,0,18,21,9,18
1.902,0.046,239.11,7.8,0,0,18,22,4,18
3.12,0.558,237.43,13.2,38,1,1,14,11,40
0.348,0.084,243.95,1.4,0,1,1,25,10,2
1.376,0.14,240.44,5.6,0,0,18,19,1,18
0.206,0.116,240.16,1.0,0,1,0,23,6,1
0.238,0.098,243.9,1.0,0,0,0,9,8,0
0.224,0.0,243.37,1.0,0,0,0,21,3,0
1.844,0.184,238.78,7.8,0,0,18,2,4,18
1.472,0.248,238.28,6.2,0,1,18,16,6,19
1.364,0.322,243.38,6.0,0,11,0,25,3,11
0.404,0.068,242.23,1.8,0,0,1,21,10,1
0.208,0.0,246.43,0.8,0,0,0,22,12,0
0.466,0.102,242.97,2.0,0,0,1,19,4,1
0.482,0.318,237.24,2.4,0,1,1,4,5,2
0.266,0.0,243.4,1.2,0,0,0,5,4,0
0.912,0.246,242.41,3.8,0,0,12,8,7,12
0.352,0.2,241.08,1.8,0,1,1,25,8,2
5.816,0.176,235.81,24.6,0,74,18,19,4,92
1.39,0.168,233.69,6.0,0,1,16,22,5,17
0.35,0.084,241.5,1.6,0,0,1,5,5,1
0.528,0.202,241.28,2.2,0,1,1,20,8,2
1.18,0.098,242.52,4.8,1,2,0,15,4,3
0.338,0.09,242.26,1.4,0,0,0,3,8,0
1.52,0.05,244.94,6.2,0,1,18,19,2,19
0.332,0.136,246.67,1.4,0,0,0,23,3,0
1.456,0.126,239.79,6.0,0,0,0,1,1,0
0.368,0.0,242.44,1.8,0,0,1,12,6,1
1.672,0.212,240.84,7.2,0,0,1,8,9,1
0.288,0.05,236.55,1.6,0,0,0,2,5,0
0.204,0.06,239.22,0.8,0,0,0,4,10,0
4.522,0.276,241.64,18.8,0,29,0,10,12,29
0.25,0.0,246.55,1.0,0,0,0,14,12,0
2.168,0.118,241.22,10.6,0,1,0,14,3,1
1.816,0.0,241.48,7.4,0,0,18,20,11,18
1.234,0.08,233.02,5.2,0,0,17,6,5,17
5.082,0.244,237.46,22.2,0,36,17,17,1,53
0.232,0.0,243.99,0.8,0,0,1,26,11,1
0.588,0.162,242.05,2.4,0,0,1,30,9,1
1.352,0.0,244.63,5.4,0,0,19,7,1,19
0.19,0.0,240.15,0.8,0,0,1,25,5,1
0.22,0.0,242.82,0.8,0,0,0,24,2,0
1.298,0.0,240.05,5.4,0,0,17,4,11,17
0.508,0.372,242.33,2.6,1,1,1,20,9,3
0.214,0.0,239.0,0.8,0,0,0,14,4,0
2.128,0.36,237.32,9.0,0,0,18,23,1,18
3.404,0.0,242.52,14.0,0,0,18,29,12,18
0.25,0.118,244.18,1.2,0,0,1,25,5,1
0.326,0.22,239.99,1.6,0,0,0,6,8,0
1.29,0.314,241.87,5.4,0,0,11,16,9,11
0.302,0.0,239.91,1.4,0,0,1,13,5,1
0.22,0.052,242.23,1.0,0,0,0,26,11,0
0.23,0.0,244.47,1.0,0,0,0,3,2,0
1.476,0.202,233.25,6.4,1,1,0,24,4,2
1.446,0.17,239.15,6.0,0,0,18,15,10,18
0.264,0.0,243.43,1.0,0,0,0,1,4,0
0.34,0.108,242.08,1.4,0,2,1,5,5,3
4.476,0.154,229.35,19.4,35,0,16,5,5,51
0.326,0.112,245.47,1.4,0,1,1,2,5,2
3.326,0.202,240.97,13.8,0,2,19,28,1,21
0.102,0.0,239.44,0.4,0,0,0,19,8,0
0.336,0.13,237.88,1.4,0,0,0,4,8,0
0.204,0.11,239.08,1.0,0,2,0,24,7,2
3.296,0.356,235.94,14.0,1,0,17,19,3,18
0.61,0.0,245.47,3.2,0,0,7,8,4,7
0.35,0.14,239.33,1.8,0,0,1,6,6,1
1.53,0.0,239.1,6.4,0,0,18,19,12,18
0.388,0.374,242.69,2.2,0,1,1,24,8,2
4.586,0.182,233.49,20.0,0,28,17,21,1,45
0.216,0.0,245.32,0.8,0,0,0,29,11,0
1.292,0.046,240.62,5.2,0,0,18,20,3,18
0.198,0.12,236.15,1.0,0,0,0,11,8,0
0.44,0.174,240.71,2.0,0,0,0,11,11,0
0.252,0.0,246.51,1.0,0,0,1,15,2,1
0.412,0.07,243.17,1.8,0,0,0,5,3,0
0.344,0.0,245.13,1.6,0,0,0,15,1,0
0.318,0.092,243.24,1.4,0,0,0,14,3,0
0.356,0.09,245.36,1.6,0,1,0,16,12,1
1.73,0.09,238.81,7.2,0,0,0,21,12,0
0.218,0.14,234.62,1.0,0,0,0,11,8,0
0.428,0.0,236.73,2.0,0,0,0,16,5,0
0.356,0.19,242.33,1.6,0,1,0,3,4,1
1.398,0.184,232.36,6.0,0,1,16,6,6,17
1.394,0.134,241.23,5.8,0,0,18,8,1,18
3.814,0.14,236.96,16.2,34,2,18,8,5,54
0.446,0.0,245.48,1.8,0,0,0,12,2,0
0.308,0.094,241.87,1.2,0,0,0,7,3,0
0.162,0.0,241.65,1.0,0,0,0,8,9,0
1.406,0.192,240.57,5.8,0,1,18,14,9,19
0.308,0.1,244.47,1.2,0,0,1,12,12,1
2.68,0.442,242.62,11.2,0,1,19,25,12,20
1.204,0.158,242.04,5.0,0,1,0,7,2,1
0.414,0.218,243.18,1.8,0,1,0,21,4,1
0.21,0.102,240.91,1.0,0,0,0,1,7,0
2.278,0.0,238.72,9.4,0,0,18,17,10,18
0.542,0.156,242.21,2.4,0,1,1,14,9,2
0.376,0.178,240.52,1.8,0,2,1,10,9,3
0.23,0.118,242.56,1.0,0,0,1,3,7,1
4.5,0.0,239.04,18.8,0,36,0,17,12,36
2.32,0.25,240.21,9.6,0,0,0,15,8,0
0.238,0.0,239.92,1.0,0,0,0,30,1,0
0.23,0.0,242.99,1.0,0,0,0,15,3,0
0.362,0.114,244.77,1.6,1,1,0,3,1,2
1.126,0.484,238.64,5.0,0,1,12,16,8,13
1.474,0.098,237.76,6.2,0,0,18,1,1,18
0.312,0.22,242.9,1.6,0,1,0,27,5,1
1.482,0.078,245.08,6.0,0,1,20,20,10,21
0.21,0.0,242.48,1.0,0,0,0,8,8,0
1.552,0.272,240.64,6.4,0,5,18,7,7,23
1.288,0.146,239.43,5.4,0,1,0,31,10,1
0.272,0.05,244.38,1.2,0,0,0,18,11,0
0.232,0.248,242.49,1.4,0,2,1,29,8,3
1.978,0.064,241.55,9.4,21,0,1,25,10,22
0.32,0.268,242.62,1.6,0,1,1,24,8,2
0.58,0.084,239.19,2.4,0,1,0,3,3,1
0.522,0.0,242.14,2.2,0,0,0,2,1,0
0.228,0.116,239.63,1.0,0,1,0,25,7,1
3.886,0.062,229.87,16.8,35,0,17,3,5,52
1.296,0.0,239.82,5.4,0,0,18,10,10,18
0.262,0.114,242.86,1.2,0,1,0,4,7,1
1.566,0.244,240.15,6.6,0,0,19,21,9,19
1.338,0.0,240.68,5.4,0,0,18,24,2,18
0.344,0.116,245.23,1.4,0,0,0,8,3,0
1.858,0.0,239.67,7.8,0,0,1,30,10,1
0.808,0.258,237.94,3.6,0,1,0,8,10,1
0.866,0.188,240.09,3.6,0,1,1,15,7,2
1.32,0.054,241.05,5.4,0,0,19,18,5,19
0.438,0.07,242.53,1.8,1,1,1,6,10,3
3.47,0.0,241.32,14.4,0,0,18,14,2,18
0.292,0.078,234.56,1.2,0,1,0,26,5,1
0.392,0.224,241.05,1.8,0,1,0,5,4,1
0.24,0.14,234.57,1.2,0,1,0,11,8,1
0.312,0.1,245.5,1.4,0,1,0,21,12,1
0.528,0.238,241.81,2.4,0,0,0,11,11,0
0.396,0.096,240.6,1.6,0,0,1,15,10,1
2.648,0.072,239.39,12.0,21,2,18,20,10,41
1.554,0.206,242.66,6.4,1,0,19,5,6,20
1.472,0.194,243.3,6.0,0,1,18,12,1,19
3.308,0.0,236.7,14.0,0,0,17,10,12,17
1.25,0.0,242.39,5.0,0,0,19,18,6,19
0.388,0.234,242.65,1.8,0,1,0,25,2,1
1.352,0.058,239.81,5.6,0,1,17,29,11,18
0.43,0.266,241.83,2.0,0,1,0,8,11,1
0.426,0.37,242.96,2.4,0,1,0,17,8,1
0.312,0.102,245.1,1.4,0,0,0,31,10,0
1.592,0.0,243.54,6.4,1,0,18,23,2,19
1.01,0.28,242.17,4.2,0,0,11,25,4,11
1.434,0.0,242.37,5.8,0,0,18,3,4,18
3.958,0.124,234.66,16.8,0,1,17,16,2,18
0.194,0.072,240.88,0.8,0,0,0,11,6,0
1.424,0.086,241.55,5.8,0,1,19,23,5,20
3.736,0.202,239.42,15.6,0,38,18,19,4,56
2.648,0.212,239.31,12.2,0,2,0,29,6,2
1.168,0.0,238.96,4.8,0,0,18,21,4,18
1.438,0.098,245.89,5.8,0,0,19,11,3,19
1.414,0.056,238.86,5.8,0,0,17,5,4,17
1.48,0.188,228.57,6.4,0,0,17,28,5,17
0.896,0.314,243.62,4.0,0,1,0,3,1,1
0.544,0.054,244.1,2.2,0,0,0,15,1,0
0.33,0.13,248.46,1.4,0,0,0,1,4,0
0.166,0.0,240.34,0.6,0,0,0,17,5,0
0.562,0.314,240.15,2.6,0,3,0,2,4,3
0.318,0.088,236.71,1.4,0,0,0,27,5,0
0.41,0.2,242.57,1.8,0,0,0,13,3,0
0.666,0.28,241.75,3.0,0,3,0,17,4,3
1.198,0.0,240.02,5.0,0,0,18,22,6,18
2.092,0.058,240.05,9.0,0,0,19,19,5,19
0.28,0.078,238.82,1.2,0,0,1,17,6,1
1.28,0.0,238.21,5.2,0,0,18,23,10,18
0.246,0.152,244.38,1.2,0,0,0,26,7,0
0.394,0.202,243.28,1.8,0,0,0,16,3,0
0.21,0.0,249.52,0.8,0,0,0,20,12,0
1.436,0.05,242.17,5.8,0,0,19,20,5,19
1.366,0.0,241.35,5.6,0,0,18,21,5,18
0.34,0.098,243.53,1.4,0,0,0,20,3,0
0.128,0.0,239.82,0.6,0,0,0,13,7,0
1.27,0.098,239.68,5.2,0,1,18,7,7,19
0.14,0.0,244.76,0.6,0,0,1,1,8,1
0.102,0.0,236.74,0.4,0,0,0,31,7,0
1.772,0.238,240.54,7.4,0,2,0,2,3,2
1.402,0.102,239.33,5.8,0,0,18,5,5,18
0.494,0.192,242.27,2.2,0,2,0,17,9,2
0.562,0.094,243.72,2.6,0,0,0,22,11,0
0.252,0.118,240.66,1.2,0,0,1,9,8,1
0.334,0.0,247.96,1.4,0,0,0,2,12,0
1.542,0.214,241.44,6.4,0,1,18,17,5,19
0.454,0.42,245.8,2.4,0,1,0,29,12,1
1.452,0.056,244.76,6.0,0,0,17,18,11,17
1.488,0.084,241.63,6.2,0,0,18,16,11,18
4.198,0.204,238.07,17.6,38,1,0,8,10,39
3.592,0.066,238.55,15.0,1,0,18,31,1,19
0.376,0.09,239.76,1.6,0,0,0,28,9,0
0.496,0.086,243.5,2.0,0,1,1,29,11,2
0.306,0.108,242.23,1.4,0,1,1,22,9,2
0.232,0.0,245.38,1.0,0,0,0,19,1,0
2.49,0.306,241.13,10.4,0,19,18,15,3,37
0.342,0.178,242.35,1.6,0,0,0,7,6,0
0.34,0.104,240.58,1.4,0,0,1,12,10,1
0.384,0.372,242.3,2.2,0,1,1,26,7,2
2.146,0.0,236.98,9.0,1,0,18,25,10,19
1.806,0.178,244.32,7.4,0,0,18,18,1,18
0.33,0.198,237.23,1.6,0,0,0,3,5,0
0.374,0.0,241.16,1.8,0,0,1,9,5,1
3.146,0.0,240.95,13.0,0,0,19,1,12,19
0.328,0.096,241.24,1.4,1,0,1,1,7,2
0.32,0.216,241.94,1.6,0,1,0,23,6,1
0.186,0.154,241.7,1.0,0,0,1,26,8,1
1.574,0.254,244.35,6.4,0,1,18,28,12,19
1.786,0.192,241.37,7.4,0,0,18,10,9,18
0.504,0.292,241.32,2.4,0,2,0,11,10,2
0.144,0.0,239.11,0.6,0,0,0,11,9,0
1.43,0.088,240.27,6.0,0,0,18,20,11,18
0.138,0.0,241.9,0.6,0,0,0,25,6,0
0.494,0.21,242.68,2.2,0,1,1,21,5,2
0.95,0.31,245.84,4.0,0,0,0,28,3,0
0.35,0.108,240.44,1.6,0,0,0,26,3,0
1.39,0.086,241.77,5.6,0,0,18,20,3,18
1.916,0.06,243.49,7.8,0,0,18,14,1,18
1.838,0.05,238.55,7.6,0,3,18,24,3,21
1.408,0.212,235.38,6.0,0,1,18,2,7,19
0.392,0.108,243.46,2.0,1,2,0,14,7,3
0.086,0.0,240.64,0.4,0,0,0,22,8,0
0.404,0.114,241.6,1.8,0,0,1,20,5,1
2.352,0.078,238.99,9.8,0,0,0,22,2,0
3.588,0.074,238.02,15.0,37,1,18,27,3,56
0.364,0.2,238.54,1.6,0,2,0,27,9,2
2.128,0.084,237.98,8.8,0,1,18,2,1,19
1.53,0.084,241.87,6.2,0,0,19,21,3,19
0.176,0.074,242.77,0.8,0,0,0,17,6,0
1.42,0.304,234.27,6.2,0,2,17,6,5,19
3.194,0.0,239.07,13.2,0,0,17,28,12,17
1.032,0.384,242.49,4.4,0,2,12,28,4,14
1.386,0.09,240.02,5.8,0,0,19,14,10,19
1.304,0.106,239.16,5.4,0,0,19,26,9,19
0.224,0.0,246.42,1.0,0,0,0,27,2,0
0.306,0.052,245.72,1.4,0,0,1,13,10,1
0.56,0.178,238.7,2.8,0,0,0,19,3,0
0.33,0.0,237.92,1.4,0,0,0,26,12,0
1.666,0.446,240.55,7.0,0,1,20,14,6,21
2.264,0.202,240.08,9.4,0,0,18,4,12,18
0.104,0.0,236.54,0.4,0,0,0,12,8,0
1.306,0.084,244.02,5.4,1,1,0,10,2,2
0.714,0.048,244.14,2.8,0,0,1,11,12,1
0.402,0.22,243.3,1.8,0,0,1,16,9,1
0.388,0.376,242.94,2.2,0,1,1,25,8,2
0.422,0.0,242.85,2.0,0,0,0,20,10,0
0.64,0.0,244.42,3.0,0,0,6,28,4,6
0.256,0.116,240.45,1.2,0,0,0,25,9,0
2.194,0.048,238.21,9.6,1,2,17,22,3,20
1.394,0.096,241.73,5.8,0,2,19,9,1,21
0.454,0.252,244.03,2.0,0,0,1,17,3,1
4.68,0.148,236.22,19.8,37,0,17,28,1,54
1.276,0.108,237.88,5.2,0,0,18,7,7,18
0.974,0.218,246.57,4.4,1,2,0,25,12,3
1.584,0.234,244.17,6.4,0,0,19,11,1,19
1.298,0.058,241.38,5.4,0,0,18,17,3,18
0.36,0.334,242.76,2.0,0,2,0,17,6,2
2.276,0.196,240.02,9.4,0,1,18,21,1,19
1.39,0.0,245.47,5.6,0,0,19,15,12,19
2.042,0.106,239.63,8.4,0,0,17,21,2,17
0.418,0.302,248.23,2.0,0,1,1,1,7,2
0.328,0.214,239.45,1.6,0,1,0,17,4,1
0.162,0.0,240.36,0.6,0,0,0,23,5,0
1.814,0.648,243.16,7.8,0,1,0,2,12,1
2.99,0.204,236.1,12.6,0,0,0,15,3,0
0.192,0.148,239.87,1.0,0,0,1,5,8,1
0.238,0.0,245.97,1.0,0,0,0,9,11,0
1.648,0.236,252.61,6.6,0,1,20,24,12,21
0.16,0.0,243.19,0.6,0,0,0,30,5,0
0.328,0.282,243.04,1.8,0,1,1,11,8,2
0.794,0.116,244.2,3.4,0,2,0,10,1,2
1.384,0.088,241.3,5.6,0,0,0,13,1,0
2.222,0.076,239.0,9.2,0,0,18,4,12,18
2.23,0.246,240.38,9.2,0,0,29,27,4,29
0.282,0.192,239.55,1.4,0,1,1,26,6,2
1.71,0.074,233.39,7.2,0,0,17,4,5,17
0.458,0.196,239.05,2.0,0,0,1,10,4,1
0.102,0.0,235.17,0.4,0,0,0,29,7,0
0.222,0.048,240.61,0.8,0,0,1,15,10,1
2.018,0.094,236.6,8.4,0,1,17,19,2,18
0.332,0.096,241.21,1.4,0,2,1,6,10,3
0.23,0.0,246.32,0.8,0,0,0,6,11,0
0.318,0.1,245.93,1.4,0,0,0,15,2,0
1.146,0.0,233.3,4.8,0,0,16,14,8,16
2.682,0.0,234.28,11.4,36,0,0,28,5,36
0.276,0.092,242.08,1.2,0,1,1,25,8,2
1.642,0.168,239.96,6.8,0,0,17,31,10,17
2.416,0.172,239.11,10.0,0,1,18,1,3,19
0.188,0.0,242.45,0.8,0,0,1,28,5,1
1.418,0.0,239.98,5.8,0,0,19,30,9,19
0.916,0.22,240.13,3.8,0,0,11,5,10,11
0.274,0.072,242.95,1.2,0,0,0,13,9,0
2.356,0.0,241.47,9.8,37,0,1,26,8,38
0.254,0.108,239.26,1.2,0,1,1,29,6,2
1.538,0.434,239.57,6.8,0,2,3,17,7,5
0.344,0.29,234.29,1.8,0,2,0,18,7,2
4.886,0.0,236.11,20.8,0,33,17,7,3,50
0.296,0.0,239.55,1.2,0,0,1,16,10,1
0.4,0.202,235.5,1.8,0,1,0,24,5,1
1.892,0.0,241.02,7.8,0,1,0,20,11,1
0.328,0.078,241.62,1.4,0,1,0,6,4,1
0.262,0.0,243.07,1.2,0,1,1,10,9,2
0.212,0.154,238.92,1.0,0,1,0,15,8,1
0.156,0.0,243.38,0.6,0,0,0,30,7,0
0.394,0.238,242.68,1.8,0,0,0,9,7,0
0.236,0.116,243.51,1.0,0,0,1,23,6,1
0.08,0.0,239.47,0.2,0,0,1,9,8,1
0.308,0.066,246.09,1.4,0,0,0,3,4,0
0.25,0.0,243.64,1.2,0,0,1,22,11,1
0.852,0.236,239.8,3.6,0,0,11,27,9,11
0.334,0.256,243.21,1.6,0,0,0,12,8,0
0.42,0.188,241.1,1.8,0,0,0,16,4,0
0.448,0.186,239.29,2.2,0,0,0,14,7,0
0.55,0.084,241.92,2.2,0,4,0,11,1,4
0.292,0.066,236.94,1.2,0,1,0,23,5,1
0.25,0.142,241.25,1.2,0,0,1,13,8,1
0.158,0.0,242.1,0.6,0,0,1,21,9,1
1.214,0.084,248.22,4.8,0,2,0,20,12,2
0.256,0.0,245.68,1.0,0,0,1,26,10,1
0.102,0.0,236.03,0.4,0,0,0,5,8,0
1.246,0.0,239.43,5.2,0,0,19,15,9,19
0.216,0.0,235.34,1.0,0,0,0,2,6,0
0.128,0.0,237.83,0.6,0,0,0,1,5,0
1.876,0.274,239.46,7.8,0,0,18,29,8,18
1.572,0.076,239.66,6.6,0,0,18,10,12,18
1.252,0.0,238.51,5.2,0,0,17,25,1,17
0.34,0.114,244.81,1.4,0,0,0,8,3,0
0.224,0.0,238.05,1.0,0,0,0,27,5,0
0.38,0.128,242.99,1.6,0,1,1,18,4,2
3.106,0.36,238.06,13.2,0,0,1,18,10,1
0.144,0.0,234.7,0.6,0,0,0,13,5,0
0.456,0.292,236.52,2.2,0,1,0,1,6,1
1.336,0.0,242.51,5.4,0,0,19,10,4,19
0.214,0.102,239.44,1.0,0,0,0,10,9,0
1.472,0.196,241.78,6.0,0,0,19,8,5,19
1.486,0.062,242.69,6.0,0,1,18,3,9,19
1.05,0.07,241.98,4.2,0,0,0,21,12,0
2.014,0.048,238.16,8.4,0,1,17,21,11,18
1.466,0.07,240.06,6.2,0,0,18,31,7,18
0.248,0.0,240.54,1.0,0,0,0,12,10,0
